From	Entry
6556	P49279
6646	P35610
6891	Q03519
6891	Q5JNW1
6891	Q9UP03
6891	X5CMH5
7024	Q12800
7024	A0A024R120
7204	O75962
7337	Q05086
7337	Q9H2G0
7922	Q92504
7922	A0A024RCX7
7922	B4DZZ8
8120	Q13367
8120	F5GYB0
8216	Q8N653
8216	A0A384NL67
8287	O00507
8310	O15254
8395	O14986
8395	Q7KYT6
8536	Q14012
8536	B0YIY3
8672	O43432
8672	A0A0A0MSA7
8672	A0A804HJV5
8672	Q59GJ0
8698	O95977
8714	O15438
8714	Q86VN9
8828	O60462
8828	Q7Z3T9
8975	Q92995
8975	A0A0A6YZ17
9034	O00421
9034	B2R8C0
9197	O00400
9363	Q14088
9495	P24588
9495	Q6PG46
9610	Q13671
9610	A0A0S2Z4U0
9692	O15091
9703	Q14667
9732	Q8N1I0
9779	Q92609
9779	B9A6K1
9791	P48651
9815	Q14161
9815	F8VXI9
9815	F8W822
9815	Q68DM7
9815	Q6FI58
9854	O14523
9892	O60641
9892	B7Z2N2
9892	E9PDG8
9896	Q92562
9896	A0A6Q8PGB4
9909	O75064
10203	Q16602
10203	D3DPG9
10227	Q14728
10227	D6RE79
10288	Q8N423
10333	Q9Y2C9
10333	B2R933
10437	P13284
10437	A0A024R7N7
10462	Q8IUN9
10462	J3KR22
10636	O43566
10827	Q9NRY5
10827	A0A140VKG4
10827	B3KTE4
10827	B4DQT0
10827	E7ESJ7
10827	I6L9D5
10956	Q13438
10994	A1L0T0
10994	M0R026
11010	P48060
11025	O75022
23048	Q96RU3
23048	B7ZL13
23048	B7ZL14
23078	A3KMH1
23102	Q9UPU7
23102	B2RTQ2
23185	Q92615
23190	Q92575
23197	Q96CS3
23200	Q9Y2G3
23200	B4DKX1
23200	B4E3T1
23264	Q9UGR2
23264	A0A024R1N2
23287	Q9UPW5
23287	A0A024R288
23287	J3KNS1
23313	Q6ICG6
23313	B0AZU2
23405	Q9UPY3
23678	Q96BR1
23678	A0A024R807
23678	Q53EW6
23678	Q5H9Q5
23762	Q969R2
25904	Q9H9A5
25938	Q86XA9
25938	F5H619
26051	Q96T49
26057	O75179
27035	Q9Y5S8
27035	A6NGA6
27035	Q1ZYL4
27036	Q9Y286
27330	Q9UK32
29126	Q9NZQ7
29126	Q0GN75
29785	Q96SQ9
29886	Q9Y5X2
50489	Q9UJ71
51061	Q6PKC3
51092	Q8NBJ9
51093	Q96FB5
51177	Q53GL0
51177	Q5T4P9
51291	Q9P107
51291	A0A024R7N1
51291	B4DLZ1
51296	Q8IY34
51296	A0A7P0T8H0
51311	Q9NR97
51517	Q9NZQ3
51703	Q9ULC5
54440	O75995
54497	Q9P2D3
54507	Q6UY14
54507	A0A669KBE7
54507	B7ZMJ3
54507	Q9UFG7
54808	Q7RTS9
54878	Q6V1X1
54878	A0A024R5Z6
54878	A8K4U2
54878	B4DLA8
54899	Q7Z7A4
54899	A0A0C4DG95
54899	B4DID9
54899	B4DJD8
54899	B4DJS8
54899	E9PD56
54899	W5RX72
54914	Q5VW36
54914	B3KNV9
54931	Q7L0Y3
54938	Q9NP81
55034	Q96EN8
55454	Q8N6G5
55454	A0A0S2Z5F5
55454	A0A0S2Z5F9
55454	A0A0S2Z5K4
55526	Q96HY7
55684	Q3YEC7
55686	Q8N565
55761	Q96AE7
55761	Q49A97
55761	Q6MZP1
56052	Q9BT22
56052	A0A804HJL6
56244	Q9UIR0
56244	A0PJV4
56244	F8WBA1
56648	Q9GZV4
56888	Q9P0J7
56922	Q96RQ3
56922	A0A0S2Z693
56922	Q68D27
57103	Q9NQ88
57130	Q9HD20
57130	A0A024R7N2
57169	Q9P2E3
57282	Q6U841
57326	Q96AQ6
57326	B4E0K4
57646	Q96RU2
57646	B4E3L3
57704	Q9HCG7
60488	P82673
60558	Q8N442
63897	Q6AI08
63908	Q9H115
63908	A0A087WZQ7
64135	Q9BYX4
64342	Q53T59
64342	Q9H7U7
64834	Q9BW60
79065	Q7Z3C6
79065	A0A024R438
79139	Q9BUN8
79139	A0A024R9G3
79139	E5RGY0
79143	Q96N66
79168	U5XH19
79415	Q9BQA9
79415	A0A024R8W9
79626	Q6P589
79671	Q86UT6
79695	Q8IXK2
79705	Q38SD2
80018	Q14CX7
80148	Q8N2U9
80221	Q96CM8
80221	B4DTB9
80221	E9PF16
80222	Q9BW92
80222	U3KQG0
80774	Q9BT23
80774	A0A140VJN0
83752	Q86WA8
83752	E7EN44
83937	Q9H2L5
84193	Q86TU7
84193	A0A024R6K3
84447	Q86TM6
84449	Q96JL9
84449	B3KSN8
84665	Q86TC9
84665	A0A087WX60
84803	Q53EU6
84803	A0A024RDG5
84938	Q96DT6
84938	A0A384MTY5
84940	Q6QEF8
84940	B3KRY9
84940	B3KSZ9
89790	Q96LC7
89790	B7ZL06
89790	E9PL79
90102	Q86SQ0
91056	Q2VPB7
112616	Q96FZ5
112616	F8WDZ3
114879	Q9H0X9
114879	A8KAD5
114885	Q9BXB4
114885	A0A140VJQ6
116984	Q8WZ64
116984	A7E2A5
118788	Q6ZUJ8
118788	Q86YV3
131450	Q8TD46
134957	Q5T5C0
144983	Q32P51
144983	A0A024QZ98
152273	Q6ZNL6
152273	A0A2X0SFF2
152273	B7ZM68
170685	Q8NFP7
197322	Q4G176
197322	F5H5A1
199746	Q8WU68
201562	Q6Y1H2
202018	Q6NXT6
202018	B4DJJ3
206358	Q7Z2H8
219855	Q8TED4
221154	Q8IYU8
221154	A0A0S2Z6V5
254531	Q643R3
257106	Q7Z6I6
257106	A0A0A0MRJ8
257106	A0A0A0MRJ9
283234	A6NC98
283234	B2RTU8
348327	Q6P9A1
348327	M0R1P0
374403	Q8IV04
374868	O43861
374868	B3KSI8
374868	Q69YZ7
374868	Q7Z3J4
375056	Q5JRA6
401548	Q5VWJ9
643853	Q6ZT21
653857	Q9C0K3
654429	Q8N967
729747	C9JN71
534	O95670
534	Q6NVJ2
578	Q16611
578	A0A0S2Z391
815	Q9UQM7
815	A8K161
815	Q7LDD5
815	Q8IWE0
1798	Q9H3H5
1798	A0A024R3H8
1798	A0A804HI18
2110	Q16134
2110	B4DEQ0
2166	O00519
2166	Q9UG55
2531	Q06136
2531	A0A024R292
2531	K7ERC8
2706	P29033
2706	H9U1J4
2859	Q9HC97
2859	A8K2J1
2859	B2RA17
2926	Q12849
2926	A0A024RD99
3421	P51553
3421	O15384
3984	P53667
4034	O75427
4524	P42898
4524	Q59GJ6
4524	Q5SNW7
4524	Q8IU67
4700	P56556
4700	A0A2Y9D025
5108	Q15154
5108	A2RUU9
5108	B9EIS5
5653	Q92876
5653	A0A024R4J8
5966	Q04864
6273	P29034
6655	Q07890
7405	Q9P2Y5
7447	P62760
7466	O76024
7466	A0A0S2Z4V6
8209	A0A0B4J2D5
8209	P0DPI2
8209	A0A096LNH5
8209	A0A140VKB0
8209	F2Z2Q0
8560	O15121
8560	A0A024R3P1
8733	O43292
8925	Q15751
8925	A0A024R5W0
9333	O43548
9333	B4DPS8
9397	O60551
9397	B3KT39
9397	Q5VUC6
9670	O94829
9926	Q92604
9927	O95140
10170	Q9BPW9
10332	Q9H2X3
10332	B4E2Z5
10479	Q92581
10479	A0A1B0GV11
10797	P13995
10975	O14957
11182	Q9UGQ3
11214	Q12802
11214	A8MYJ1
11214	B0AZU4
11219	Q9BQ50
22902	Q7L099
22902	B4DG59
22902	B4DKC2
23151	Q6IC98
23505	Q92545
23658	Q9Y4Y9
23658	A0A090N8Y5
23770	Q14318
23770	A0A024R7P2
23770	B2R8G6
25874	O95563
25874	A0A024R8Z5
25920	Q8WX92
25979	Q6IAN0
25979	A0A0C4DGQ8
26525	Q9UBH0
26525	A0A024R518
26608	Q9Y4P3
26608	A0A384MDS4
27089	O14949
28958	Q9Y2R0
28958	A0A024R1X4
28972	Q9Y6A9
51063	Q9HA72
51073	Q9BYD3
51073	A0A024R7C5
51073	X6RAY8
51522	Q9P0S9
51522	A0A024R001
51604	Q969N2
53407	Q9P2W9
54464	Q8IZH2
54502	A0AV96
54704	Q9P0J1
54704	A0A024R9C0
54704	Q6P1N1
54828	Q9H6U6
54828	K7ESE9
54828	Q05D99
54939	Q9H0A8
54939	A0A0B4J287
54939	H3BQF2
54940	Q9NX40
54940	A0A024R9U3
55157	Q6PI48
55157	Q9H9J7
55347	Q9NUJ1
55831	Q9P0I2
55972	Q8TBP6
55973	Q9UHQ4
55973	E9PAJ1
56894	Q9NRZ7
56983	Q8NBL1
56983	B4DJ97
57118	Q8IU85
57118	Q5SQQ7
57404	Q6UW02
58504	Q7Z5H3
58504	A0A2X0SFC0
60526	Q9H6V9
60526	A0A0A0MSH6
60526	B4DRG3
60526	B4DS38
60526	B4DWE2
79587	Q9HA77
79587	B7Z7E6
79670	Q5VYS8
79670	Q96KX5
79670	X6R3Q3
79719	Q6PD74
79939	Q96K37
79939	A0A024R7G7
80324	Q9Y606
80324	E5KMT5
80324	E5KMT6
81889	Q6P587
85365	Q9H553
85365	A0A024R184
91012	Q8N5B7
91289	Q9BU23
92912	Q8WVN8
93380	Q8N4V1
118932	Q5VYY1
122011	Q8N752
158747	Q8NHP6
158747	R4GMN1
253782	Q6ZMG9
284366	Q9UKQ9
284366	Q2XQG6
326625	Q96EY8
390928	Q6ZNF0
399512	Q3KQZ1
414919	Q6P1X6
644054	B3EWG3
644054	B3EWG5
644054	B3EWG6
653784	Q6P582
868	Q13191
868	B3KSS7
868	B4DYP3
868	B7ZAG1
1241	Q15722
1880	P32249
1880	A0A024RDX2
2123	P22794
2564	P78334
3134	P30511
3134	Q5JZ47
3134	Q5JZ48
3937	Q13094
4322	P45452
4322	Q53H33
5027	Q99572
6539	P48065
7099	O00206
7707	Q9UQR1
7940	O00453
7940	A0A024RCT6
8522	O60861
8778	O15389
9051	O43586
9051	A0A0S2Z5P3
9910	B7ZAP0
9910	Q5R372
9910	A0A804HKD7
9910	F1LJ00
9910	F5H8L0
9910	Q9Y3L8
10261	O95976
11024	O75019
11309	O94956
11309	A0A024R5I4
11309	A0A0A0MTF1
26469	Q99952
27074	Q9UQV4
50485	Q9NZC9
50856	Q9UMR7
53827	Q96DB9
53827	F5H4X8
54904	Q9BZ95
55248	Q9H813
55248	B4DHQ5
56833	Q9P0V8
64420	Q6UWL2
64420	F8WAQ1
64744	Q8WU79
64744	A0A087WV97
79594	Q969V5
79594	A1PUM0
79890	Q8TB24
79890	Q6NSK7
79890	Q6ZRC2
79890	Q86U22
80119	Q9H611
81688	Q9GZU0
81688	A0A024R026
220965	Q8NE31
220965	A8K181
220965	B4DSU7
220965	B7Z2K3
285513	Q6ZVF9
338442	Q8TDS4
338442	A0A4Y1JWQ0
401934	E7ERA6
645974	Q5JQF8
662	Q12981
841	Q14790
841	A0A024R3Z8
1047	O14967
1047	A0A140VKG2
1300	Q03692
1300	A0A650AXN9
1718	Q15392
1811	P40879
3565	P05112
3565	D4HNR6
3565	Q5FC01
4145	P42679
4145	F1T0G6
4752	P51956
4752	Q6ZN64
6527	Q9NY91
6688	P17947
8031	Q13772
8031	A0A024QZI5
8031	B2R5V0
8031	Q96E88
9002	Q96RI0
9267	Q15438
9267	B7Z9W0
10430	Q9BVK8
10454	Q15750
10454	A8K6K3
11015	O43731
11015	A0A024R1R0
51478	P56937
51478	A0A024R913
51478	Q9H9C0
54929	Q9NX61
54929	K7EPA3
55796	Q9NUK0
80267	Q9BZQ6
81494	Q9BXR6
83693	Q3SXM5
83693	I6L975
128346	Q8NEQ5
163589	Q8NAT2
163589	A0A024R910
203238	Q6TFL3
374659	Q8N4P3
175	P20933
176	P16112
176	A0A5K1VW97
199	P55008
199	I3WTX1
199	Q4V347
251	P10696
318	P50583
399	Q15669
399	Q6ICP4
545	Q13535
549	Q13825
549	B4DYI6
650	P12643
650	C8C060
664	Q12983
664	Q6NVY4
705	Q13895
796	P01258
796	P06881
846	P41180
978	P32320
1350	P15954
1478	P33240
1478	B3V096
1478	B4DUD5
1478	E7EWR4
1485	P78358
1600	O75553
1630	P43146
1630	Q49AK4
1670	Q01523
1678	O60220
1678	A0A2R8YDA8
1725	P49366
1725	A0A024R7D0
1725	A0A024R7E9
1780	O14576
1780	A4D1I7
1780	Q8N542
1786	P26358
1786	I6L9H2
1786	Q59FP7
1870	Q14209
1949	Q15768
2235	P22830
2235	A0A499FJN5
2235	Q7KZA3
2315	Q16655
2315	A0A384MR46
2395	Q16595
2395	A0A0S2Z3G4
2525	P21217
2525	A8K737
2702	P36382
2702	X5D2H9
2863	O43194
2919	P09341
3037	Q92819
3077	Q30201
3077	B4DV50
3077	F8W7W8
3177	Q14542
3177	G5E943
3177	Q96FB2
3619	Q9NQS7
3705	Q13572
3705	A0A024R6H3
3784	P51787
3784	Q96AI9
3918	Q13753
4016	Q08397
4038	O75096
4061	Q16553
4110	P43364
4110	G5E962
4116	P61326
4234	Q9UBP6
4327	Q99542
4359	P25189
4359	A0A5F9ZI26
4685	O15394
4706	O14561
4709	O43676
4709	A0A024R413
4884	Q15818
5002	Q96BI1
5002	E9PRM7
5010	O75508
5042	Q9H361
5042	Q5VX58
5051	Q99487
5137	Q14123
5137	A0A0A0MS69
5195	O75381
5356	O43660
5393	Q06265
5393	B4DXG8
5394	Q01780
5414	O43236
5511	Q12972
5511	Q6ICT4
5531	P60510
5531	A0A024R625
5602	P53779
5602	A0A1P0B7D2
5602	A0A286YEQ7
5602	A0A286YES0
5602	A0A286YF02
5602	A0A286YF97
5602	A0A286YFD7
5602	A0A286YFN2
5602	D6RCB1
5602	D6RJF9
5602	F8W9R5
5602	I6L9F3
5602	Q499Y8
5645	P07478
5645	A6XMV9
5645	Q5NV56
5645	Q6PK75
5678	Q00887
5678	B4DTI5
5678	E7EW65
5678	G3XAA7
5678	M0R0E4
5678	M0R0U8
5678	Q05DN5
5678	Q13178
5747	Q05397
5747	Q59GM6
5747	Q59GN8
5747	Q658W2
5787	P23467
5787	F8VU56
5787	Q68D73
5787	Q86VA4
6098	P08922
6307	Q15800
6341	O75880
6374	P42830
6374	Q6I9S7
6399	P0DI81
6399	P0DI82
6399	Q6IBE5
6430	Q13243
6430	A0A024R6D8
6430	Q86U32
6443	Q16585
6443	Q5U0N0
6567	P36021
6595	P51531
6595	B1ALF6
6595	B4DNT1
6595	B4DSC8
6595	F6T8Q0
6595	F6VDE0
6595	Q56A76
6595	Q8N9Q1
6604	Q6STE5
6604	A0A090N8Z9
6631	P09234
6631	Q5TAL4
7091	Q04727
7130	P98066
7140	P45378
7140	H9KVA2
7342	Q9NZI7
7342	A0A024R2J0
7342	A8KAN5
7436	P98155
7436	A0A7P0T897
7436	A0A7P0T9P7
7436	Q5VVF5
7567	P17023
7741	Q16670
7741	A0A024RCN4
7741	A0A087X2F1
7741	B3KTR1
7741	B4DMT1
7741	B4DVH3
7857	P13521
7869	Q13214
7869	A0A0C4DGV8
7869	B4DEK9
7869	Q6PI51
7915	P51649
7915	X5D299
7915	X5DQN2
8266	P11441
8409	Q9UBK9
8576	O75716
8576	B4DPS1
8576	B8ZZI5
8674	O75379
8674	Q6IAZ3
8706	O75752
8706	B3KTQ4
8706	Q49AT3
8706	Q7L9G8
8706	Q8TDY1
8749	Q9Y3Q7
8749	Q0VAI3
8848	Q15714
8848	A0A024RDV8
8848	A0A087X0H8
8848	A8K3Y6
8872	O75794
8996	O60936
8996	Q5TZN6
9047	Q9NP31
9047	Q5UBZ2
9047	Q5UBZ3
9077	O95661
9130	Q14320
9167	O14548
9167	Q6FGA0
9196	O43448
9215	O95461
9215	X5DR28
9308	Q01151
9308	A0A087WX61
9330	Q9Y5Q9
9388	Q9Y5X9
9388	A0A024R2B5
9388	B4DTR8
9412	Q13503
9412	A0A024RAW0
9451	Q9NZJ5
9451	A0A804HIT4
9451	B3KY45
9451	Q68DI6
9538	O14681
9538	A0A024R3I8
9538	E9PK61
9570	O14653
9570	A0A1W2PQE0
9570	A0A1W2PQM3
9570	A0A1W2PR02
9570	A0A1W2PRL0
9570	I3NI02
9609	O95755
9635	Q9UQC9
9639	O15013
9730	Q9Y4B6
9735	P50748
9804	Q15388
9804	A0A024R3W2
9847	Q86YS7
9847	B7ZLK1
9859	Q5SW79
9972	P49790
10010	Q92844
10010	B2R7S3
10010	Q6NW12
10076	Q92729
10077	Q96QS1
10149	Q8IZP9
10149	A8K4P7
10149	Q499H0
10248	O75817
10283	Q6UX04
10283	D6REK3
10289	O60739
10289	Q6FG85
10317	Q9Y2C3
10317	A0A0A0MS93
10331	Q9Y2A9
10346	Q8IYM9
10346	B4DQS5
10439	Q99784
10439	Q6IMJ7
10439	Q6IMJ8
10461	Q12866
10507	Q92854
10523	Q8IWX8
10560	O60779
10560	A0A024R8Y5
10560	A0A024R928
10612	O75382
10612	B7Z5Y8
10614	O94992
10637	O75610
10753	O14815
10753	B4DNR4
10753	E7ESS6
10753	Q6PIV8
10762	Q9UKX7
10762	A0A024R4X7
10762	B4E2D3
10783	Q9HC98
10783	A0A024R8A6
10807	Q96C92
10814	Q6PUV4
10818	Q8WU20
10818	L7RTG7
10944	O00193
10964	Q53G44
10964	B4E019
11068	O14569
11068	A0A024R342
11145	P53816
11145	A0A024R561
11152	Q9Y484
11152	A0A024QYX1
11161	Q9UKR5
11161	Q6FII3
11161	Q86TW5
11173	Q9UKP4
11173	Q9UFZ4
11218	Q9UHI6
11218	Q9H4N4
11321	Q9HCN4
11321	Q53RZ9
11325	Q86XP3
11340	Q96B26
22806	Q9UKT9
22861	Q9C000
22885	O94929
22885	A0A0C4DGA7
22929	P49903
22938	Q13573
22938	G3V3A4
22944	O60870
22954	Q13049
22954	A0A024R843
23076	Q14684
23080	Q8NBF6
23080	A0A024RA36
23089	Q86TG7
23089	A0A087WZG9
23101	Q86YR7
23149	O14526
23149	A0A0C3SFZ9
23149	B7ZAZ3
23160	Q15061
23199	Q14687
23243	O15084
23243	A0A024R2I9
23378	O43159
23408	Q9NXA8
23408	A0A024R012
23484	O95214
23484	Q6FHL7
23508	Q92623
23508	A0A024R6B1
23536	Q9BUB4
23585	O95807
23585	B7Z5M7
23585	Q7RU07
23626	Q9Y5K1
23731	Q9H330
23759	Q13356
23759	A0A024R1C1
23759	A0A7P0T8E8
23759	A8K0I0
25764	Q9NX55
25764	A0A024R5Q1
25802	P29536
25911	Q9BVM2
25911	Q5JQQ4
25915	Q9BU61
25915	A4FU71
25915	Q9Y3Z0
25926	Q9H8H0
25945	Q9NQS3
25949	O95926
25994	Q9Y241
26038	Q8TDI0
26043	O94888
26058	Q6Y7W6
26248	Q8NGT1
26248	A0A0C4DFP3
26256	O75952
26256	A0A024RC21
26256	A0A0D9SFQ2
26256	B4DXA8
26354	Q9BVP2
26521	Q9Y5J9
26521	G3XAN8
26762	Q96D42
26762	B4DPB1
26762	E9PFX0
27075	O95857
27075	Q6FGK0
27129	Q9UBY9
27173	Q9NY26
27173	A0A0A0MTL8
27242	O75509
27242	A0A024RD71
27297	O75575
27297	A0A024RDL0
27338	Q16763
27342	Q9UJ41
27342	A0A024RDL6
27342	A8K3R3
27342	B3KMF1
27346	Q5BJF2
27440	Q9BXW7
28962	Q86WC4
28966	Q9Y343
29089	Q9NPD8
29089	A0A024R9A9
29093	Q9NWU5
29956	Q96G23
50515	Q9NPF2
50515	A0A024RBL0
51003	Q9Y3C7
51005	Q9Y303
51005	A0A3B3IU33
51025	Q9Y3D7
51074	Q96GX9
51083	P22466
51094	Q96A54
51096	Q9Y5J1
51110	Q53H82
51110	A0A024R811
51154	Q9UKD2
51154	A0A024RAE1
51182	Q0VDF9
51182	B0YIZ1
51182	Q8TAQ0
51218	Q86SX6
51218	A0A384MDT9
51234	Q5J8M3
51234	A0A024R9N3
51234	A0A0S2Z598
51248	Q5EBL8
51263	Q8TCC3
51264	Q9P0M9
51299	Q9NPD7
51299	A0A087WWT2
51388	Q9Y221
51438	Q9UBF1
51501	Q53FT3
51527	Q9P0R6
51527	A0A024R6P6
51646	P62699
51663	Q96KR1
51663	Q05D65
51668	Q9Y547
51690	Q9UK45
51747	O95232
51747	A8K3C5
51747	J3KPP4
51747	Q86Y74
53340	Q15506
53340	A0A172Q397
54058	P58505
54360	Q9NRR1
54510	Q9HCL0
54510	Q5HYG2
54602	Q9NV92
54602	B4DGY6
54663	Q6RFH5
54733	Q8IXU6
54741	O15243
54741	A0A087X0N2
54764	Q9UGI0
54801	Q7Z4H7
54820	Q9NXR1
54820	X5DP35
54820	X5DR54
54821	Q2NKX8
54838	Q9NX94
54915	Q9BYJ9
54967	Q8WUE5
54968	Q9BUB7
54976	Q9GZN8
55089	Q969I6
55089	A0A024R0X7
55106	Q8IYM2
55177	Q96TC7
55177	A0A024R9P6
55214	Q8IVL5
55245	Q9NVA1
55245	B7Z314
55245	Q3KRB6
55256	Q9BV57
55500	Q9HBU6
55500	Q86U68
55596	Q6NZY4
55621	Q9NXH9
55621	A0A024R7I5
55651	Q9NX24
55651	J3QSY4
55654	O75204
55654	C9J4H2
55654	Q9H6I0
55662	Q9NWT6
55709	Q9NVX7
55709	A0A075B6T4
55711	Q96K12
55711	A0A024RAW7
55711	B2RBI0
55711	Q9NUX8
55746	Q8WUM0
55756	Q9NV88
55758	Q9P2K3
55794	Q9NUL7
55795	Q5JVF3
55795	A0A024RE04
55801	Q9NPH9
55801	A0A7R8GUW8
55819	Q86XS8
55819	E5RI87
55819	Q2HIY3
55848	Q9HBL7
55851	Q9NZ42
55857	Q2M2Z5
55857	A0A087X251
55872	Q96KB5
55872	V9HWH0
55879	Q9UN88
56006	Q9H0W8
56006	A0A024R0Q0
56172	Q9HCJ1
56259	Q8WYA6
56654	Q9NQX5
56851	Q9NPA0
56903	Q9NRJ5
56903	A4D1Z6
56998	Q9NSA3
56998	A0A024R4D7
57007	P25106
57050	Q9NQZ2
57122	P57740
57128	Q9HD34
57128	C9JRX8
57128	C9JY28
57128	F5H189
57188	P82987
57530	Q9P2M7
57561	Q96B67
57622	Q9P244
57787	Q96L34
57834	Q9HBI6
59351	Q9GZY1
60682	Q8IYB5
60682	A0A087X1X9
64105	Q9BS16
64105	D6RHD3
64215	Q96KC8
64418	Q9H0V1
64418	A0A024R716
64426	Q9H7L9
64434	Q5C9Z4
64582	Q8IZ08
64641	Q9HAK2
64641	B2RNT0
64641	B7Z934
64783	Q96T37
64785	Q9BRX5
64785	A0A0S2Z5L0
64785	A0A0S2Z5L4
64785	A0A0S2Z5P2
64798	Q8TB45
64922	Q9H756
64951	Q96EL2
64960	P82914
64968	P82932
65083	Q9H6R4
65265	Q9H7E9
79050	Q9BVI4
79078	Q9BV19
79135	Q9BUR5
79171	Q9BTD8
79184	P46736
79465	Q9BZM4
79623	Q96FL9
79623	B7Z5C5
79651	Q6PJF5
79683	Q8IZN3
79752	Q8TCF1
79853	Q53R12
79879	Q9H6E4
79879	B0QY51
79879	B4DRL0
79925	Q9C093
79925	A0A140VKD0
79949	Q5SXH7
79949	A0A384P5Z2
80022	Q96JP2
80022	Q9H614
80144	Q86XX4
80201	Q2TB90
80201	B3KT70
80255	Q8WV83
80255	A0A024RAD4
80255	B8ZZV6
80255	B8ZZY4
80270	Q9H2F3
80305	Q9H4I3
80305	J3KPT4
80308	Q8NFF5
80328	Q9BZM5
80758	Q8TB68
80758	A0A024R7R8
80789	Q6P9B9
80835	Q7RTX1
80835	A8K7J9
81563	Q9H246
81563	A0A024R926
81569	Q9H568
81572	Q9NUG6
81572	A0A384NKN4
81671	Q96GC9
81671	B4DED7
81671	B4DEJ9
81671	B4DGZ7
81671	D3DU01
83451	Q8NFV4
83451	C9J7Q4
83451	D3DXF2
83460	Q9BV81
83473	Q8IYT4
83707	Q86TN4
83707	A0A024R5C2
83707	F5H6B6
83882	Q9H1Z9
83882	A0A087WWT4
83882	A0A087X235
83882	F1T0E7
83882	F1T0E8
83882	Q6PJ65
83930	O95772
83930	A0A024RA89
84103	Q53FE4
84128	Q8IWA0
84135	Q8TED0
84152	Q9UD71
84152	A0A024R1R3
84152	B3KVQ9
84153	Q8TDP1
84153	A0A024R5B3
84154	Q9H7B2
84172	Q9H9Y6
84172	B7Z1W6
84189	Q9H5Y7
84231	Q6Q0C0
84231	B3KQY7
84262	Q9BT73
84262	A0A024R806
84272	Q9BSR8
84296	Q9BRT9
84303	Q9BRQ6
84305	Q9BRP8
84310	Q9BRJ6
84522	Q8N5M9
84695	P58215
84889	Q8WY07
84902	Q96ST8
85329	Q96DT0
85329	A0A140VK26
85465	Q9C0D9
89832	P36544
89832	Q494W8
89832	A0A0A6YYA8
90459	Q8IV48
90459	A0A024R355
90806	Q5VTE6
90806	B7Z297
90806	B7Z5N3
90806	Q96AL9
91368	Q96HQ2
91582	Q86WX3
91582	A0A024R1T1
91612	Q8WUH1
91612	A0A024R6B7
93323	Q9BT25
93487	Q8NDC0
94101	Q9P0S3
94160	Q96J65
95681	Q9BYV8
112724	Q8NBN7
112724	A0A024R4M8
112724	B3KVA3
113452	Q969K7
114787	Q7Z2K8
115106	Q96CS2
116028	Q96E14
116092	Q9H147
116447	Q969P6
116447	B4DYD2
116447	E5KMK7
118980	Q96NB2
118980	A0A0C4DGR6
120066	Q8WZ94
120066	A0A126GVE6
121278	Q8IWU9
122769	Q96L50
122769	A0A384MTQ0
122769	Q6AWA7
126282	Q8WVP5
129293	Q86V40
129293	C9IYB5
129401	Q8NFH5
130132	Q52LD8
131076	Q4VC31
131076	C9JQ41
131601	Q86W33
132001	Q96BW9
134492	Q8WVJ2
139065	Q8IW52
139341	Q8IVP5
143903	Q6UX15
143903	B4DDS5
144535	Q96N23
146223	Q8IZR5
147372	Q6UXH8
147841	Q8NBT2
147841	B4E086
148252	O95057
150082	O95447
152100	Q7Z7K0
152100	C9JES7
154150	Q5TGJ6
154150	A0A140VJK8
158358	Q5HYC2
162427	Q86VR2
162427	K7EQI9
169044	Q8NFW1
169611	Q68BL7
169841	Q14929
197370	Q8WV22
199857	Q96F25
200185	Q8N6L1
200845	Q8NC69
203190	Q8N145
221223	Q6NT32
221223	V9HWK3
221914	Q8N158
222229	Q9UFC0
222229	A0A140VJD0
222643	Q8IV45
222643	H8YHX0
223117	O95025
246329	Q96MF2
246329	A0A024RB38
254427	Q86WR7
254783	A6NCV1
254783	A0A126GW13
254887	Q8IYP9
254887	A0A1W2PRJ8
254887	B3KXV3
254887	E9PAP7
259282	Q8NFC6
282991	Q6QNY1
282991	A0A087X1N6
282991	F1T0F0
285855	Q6DKI1
285855	A0A024RD36
286053	Q96MF7
286053	A0A024R9J6
286053	E5RFJ1
337876	Q70JA7
343990	Q6NV74
359845	Q8N5W9
388818	Q6PEX3
389558	Q6UWF9
400569	Q9P086
400569	I3L3E8
401387	A4D1F6
401647	Q2TAP0
401647	Q6ZUQ1
552889	Q96GX2
642623	P0CB47
644538	Q96HG1
728642	Q9UQ88
728642	Q4VBY6
728642	Q5QPR3
728911	P0DMV1
728911	P0DMV2
728911	Q5DJT8
100289087	P0CV98
100289087	P0CW01
100289087	Q01534
100289087	F2Z2I4
100310846	A6NGH8
100507436	Q29983
100507436	A0A024RCL3
100507436	A0A0G2JJ55
100507436	Q96QC4
100534012	Q9BWG6
652	P12644
652	Q53XC5
660	P51813
663	Q12982
663	J3KN59
677	Q07352
677	A0A024R658
677	B3KNA8
757	P56557
797	P10092
816	Q13554
816	A4D2J9
816	B7Z1Z6
861	Q01196
959	P29965
996	P30260
996	B4DL80
996	G5EA36
1114	P05060
1264	P51911
1264	B7Z7E1
1264	Q53FP8
1264	V9HWA5
1477	Q05048
1513	P43235
1907	P20800
1910	P24530
1910	A0A024R638
1910	A0A024R645
2020	P19622
2065	P21860
2069	O14944
2150	P55085
2647	P78537
2899	Q13003
2961	P29084
2962	P35269
3508	P38935
3575	P16871
3812	P43630
3812	A0A0U1WNF3
3812	Q8NHI6
