ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES
84868,Q8TDQ0,HAVCR2,2
84957,Q969Z4,RELT,16
92597,Q7L9L4,MOB1B,25
93099,Q6E0U4,DMKN,3
112817,Q86XE5,HOGA1,15
116519,Q6Q788,APOA5,1
129804,Q53RD9,FBLN7,28
142683,Q8WWU7,ITLN2,1
148867,Q8NEW0,SLC30A7,21
254228,Q8N5C1,FAM26E,22
284656,Q5JZY3,EPHA10,5
347733,Q9BVA1,TUBB2B,65
387263,Q7Z4R8,C6orf120,1
387921,Q5JS37,NHLRC3,18
391356,Q6GMV3,PTRHD1,18
102724334,P57053,-,6
419,Q13508,ART3,2
1009,P55287,CDH11,10
1013,P55291,CDH15,2
1311,P49747,COMP,28
1777,O00115,DNASE2,2
2158,P00740,F9,6
2167,P15090,FABP4,12
2786,P50150,GNG4,21
2896,P28799,GRN,31
2981,Q16661,GUCA2B,2
3977,P42702,LIFR,4
4653,Q99972,MYOC,6
4958,Q99983,OMD,2
4969,P20774,OGN,6
5320,P14555,PLA2G2A,25
5641,Q99538,LGMN,25
6690,P00995,SPINK1,5
7316,P0CG48,UBC,46
7356,P11684,SCGB1A1,4
7412,P19320,VCAM1,34
7837,Q92626,PXDN,79
8483,O75339,CILP,28
10879,P02814,SMR3B,5
10924,Q92484,SMPDL3A,2
11012,Q9UBX7,KLK11,6
11167,Q12841,FSTL1,29
51050,O43692,PI15,26
51156,Q9UK55,SERPINA10,17
57126,Q8N6Q3,CD177,7
65078,Q9BZR6,RTN4R,2
79838,Q6UXY8,TMC5,29
83690,Q9H336,CRISPLD1,19
83716,Q9H0B8,CRISPLD2,4
130074,A1KXE4,FAM168B,16
143471,Q8TAA3,PSMA8,26
146760,Q86UN2,RTN4RL1,2
157310,Q96S96,PEBP4,2
727897,Q9HC84,MUC5B,41
58,P68133,ACTA1,100
124,P07327,ADH1A,7
728,P21730,C5AR1,3
857,Q03135,CAV1,78
871,P50454,SERPINH1,84
914,P06729,CD2,5
923,P30203,CD6,22
940,P10747,CD28,25
972,P04233,CD74,27
1193,O15247,CLIC2,39
1364,O14493,CLDN4,39
3036,Q92839,HAS1,8
3884,Q14525,KRT33B,12
3886,Q92764,KRT35,16
3888,Q9NSB4,KRT82,8
3891,P78386,KRT85,15
4045,Q13449,LSAMP,21
4068,O60880,SH2D1A,24
4360,P22897,MRC1,24
4363,P33527,ABCC1,81
4640,Q9UBC5,MYO1A,32
4846,P29474,NOS3,2
5515,P67775,PPP2CA,86
5644,P07477,PRSS1,18
6233,P62979,RPS27A,119
6439,P07988,SFTPB,18
6546,P32418,SLC8A1,29
7305,O43914,TYROBP,21
8689,O76013,KRT36,14
9103,P31995,FCGR2C,1
9321,Q15643,TRIP11,7
9398,Q93033,CD101,26
9636,P05161,ISG15,25
10154,O60486,PLXNC1,38
10859,Q8NHL6,LILRB1,11
10870,Q9UBK5,HCST,1
11157,P62312,LSM6,25
11314,Q9UGN4,CD300A,10
23136,Q9Y2J2,EPB41L3,58
23612,Q9Y5J5,PHLDA3,31
25816,O95379,TNFAIP8,38
27240,Q9Y3P8,SIT1,33
51107,Q96BI3,APH1A,18
51124,Q9Y5U9,IER3IP1,20
51393,Q9Y5S1,TRPV2,46
51466,Q9UI08,EVL,33
51557,Q5TDP6,LGSN,1
51599,Q86X29,LSR,98
53917,Q969Q5,RAB24,20
55824,Q9NWQ8,PAG1,27
57180,Q9P1U1,ACTR3B,30
57217,Q9ULT0,TTC7A,42
60559,P61009,SPCS3,39
63940,Q9Y4H4,GPSM3,2
64098,Q9HBI0,PARVG,29
79744,Q96HQ0,ZNF419,1
84239,Q4VNC1,ATP13A4,10
84329,Q96D96,HVCN1,48
84668,Q9BYI3,FAM126A,39
91010,Q8IVF7,FMNL3,51
94239,Q71UI9,H2AFV,90
157922,Q5T5Y3,CAMSAP1,2
441531,Q8N0Y7,PGAM4,43
729238,Q8IWL1,SFTPA2,2
102725035,O75022,-,1
1118,Q13231,CHIT1,3
1520,P25774,CTSS,34
1668,P59666,DEFA3,4
2159,P00742,F10,44
2219,O00602,FCN1,3
3017,P58876,HIST1H2BD,105
3148,P26583,HMGB2,34
4051,Q08477,CYP4F3,2
4317,P22894,MMP8,3
5806,P26022,PTX3,54
6947,P20061,TCN1,3
8971,Q92522,H1FX,40
23478,P67812,SEC11A,43
26092,Q5JTV8,TOR1AIP1,28
79887,Q6P4A8,PLBD1,40
255809,A8MVS5,C19orf38,2
10,P11245,NAT2,22
13,P22760,AADAC,2
14,Q13685,AAMP,8
15,Q16613,AANAT,2
19,O95477,ABCA1,31
20,Q9BZC7,ABCA2,20
21,Q99758,ABCA3,3
22,O75027,ABCB7,4
24,P78363,ABCA4,3
27,P42684,ABL2,3
32,O00763,ACACB,32
33,P28330,ACADL,2
35,P16219,ACADS,30
40,Q16515,ASIC2,2
41,P78348,ASIC1,3
49,P10323,ACR,3
54,P13686,ACP5,35
56,P26436,ACRV1,2
72,P63267,ACTG2,32
86,O96019,ACTL6A,48
89,Q08043,ACTN3,27
90,Q04771,ACVR1,25
92,P27037,ACVR2A,5
93,Q13705,ACVR2B,3
94,P37023,ACVRL1,3
97,P07311,ACYP1,33
98,P14621,ACYP2,25
100,P00813,ADA,36
101,P78325,ADAM8,3
103,P55265,ADAR,25
104,P78563,ADARB1,2
105,Q9NS39,ADARB2,2
108,Q08462,ADCY2,3
112,O43306,ADCY6,33
113,P51828,ADCY7,30
114,P40145,ADCY8,3
115,O60503,ADCY9,24
116,P18509,ADCYAP1,3
117,P41586,ADCYAP1R1,2
123,Q99541,PLIN2,43
127,P08319,ADH4,3
133,P35318,ADM,2
134,P30542,ADORA1,2
135,P29274,ADORA2A,2
136,P29275,ADORA2B,2
140,P0DMS8,ADORA3,3
141,P54922,ADPRH,7
146,P25100,ADRA1D,21
147,P35368,ADRA1B,2
148,P35348,ADRA1A,2
150,P08913,ADRA2A,24
151,P18089,ADRA2B,2
152,P18825,ADRA2C,4
153,P08588,ADRB1,2
154,P07550,ADRB2,31
155,P13945,ADRB3,3
156,P25098,ADRBK1,28
157,P35626,ADRBK2,2
166,Q08117,AES,2
167,P54107,CRISP1,5
400,P40616,ARL1,52
487,O14983,ATP2A1,13
491,Q01814,ATP2B2,57
649,P13497,BMP1,42
696,Q13410,BTN1A1,11
738,Q9UID3,C11orf2,38
765,P23280,CA6,10
836,P42574,CASP3,44
945,P20138,CD33,32
949,Q8WTV0,SCARB1,85
988,Q99459,CDC5L,29
1062,Q02224,CENPE,35
1149,O60543,CIDEA,8
1174,P61966,AP1S1,33
1175,P53680,AP2S1,41
1179,A8K7I4,CLCA1,6
1366,O95471,CLDN7,38
1381,P29762,CRABP1,27
1404,P10915,HAPLN1,28
1438,P15509,CSF2RA,35
1446,P47710,CSN1S1,16
1447,P05814,CSN2,16
1448,P07498,CSN3,10
1479,Q12996,CSTF3,29
1635,P32321,DCTD,23
1717,Q9UBM7,DHCR7,21
1739,Q12959,DLG1,72
1742,P78352,DLG4,10
1755,Q9UGM3,DMBT1,43
1781,Q13409,DYNC1I2,68
1838,O60941,DTNB,20
2004,P41970,ELK3,3
2036,Q9H4G0,EPB41L1,43
2045,Q15375,EPHA7,15
2173,O15540,FABP7,18
2222,P37268,FDFT1,35
2260,P11362,FGFR1,11
2264,P22455,FGFR4,5
2286,P26885,FKBP2,27
2634,P32456,GBP2,28
2644,P30047,GCHFR,23
2672,Q99684,GFI1,4
2705,P08034,GJB1,24
2730,P48507,GCLM,37
2764,P60983,GMFB,48
2804,Q14789,GOLGB1,30
2824,Q13491,GPM6B,20
2882,Q96SL4,GPX7,4
2954,O43708,GSTZ1,35
2987,Q16774,GUK1,21
3131,Q16534,HLF,4
3135,P17693,HLA-G,28
3321,O75054,IGSF3,53
3346,P15515,HTN1,3
3371,P24821,TNC,64
3491,O00622,CYR61,61
3669,Q96AZ6,ISG20,27
3691,P16144,ITGB4,75
3703,P46977,STT3A,42
3783,O15554,KCNN4,24
3815,P10721,KIT,25
3882,Q14532,KRT32,27
3890,Q9NSB2,KRT84,25
3892,O43790,KRT86,18
3906,P00709,LALBA,9
4025,P22079,LPO,8
4033,Q12912,LRMP,7
4071,P30408,TM4SF1,29
4147,O00339,MATN2,38
4148,O15232,MATN3,23
4162,P43121,MCAM,67
4250,Q13296,SCGB2A2,4
4257,P10620,MGST1,39
4258,Q99735,MGST2,11
4436,P43246,MSH2,38
4586,P98088,MUC5AC,33
4597,P53602,MVD,35
4682,P53384,NUBP1,5
4832,Q13232,NME3,27
4920,Q01974,ROR2,30
4925,P80303,NUCB2,43
4982,O00300,TNFRSF11B,29
5009,P00480,OTC,10
5021,P30559,OXTR,28
5046,P29122,PCSK6,23
5202,Q9UHV9,PFDN2,48
5204,Q99471,PFDN5,44
5303,Q9Y237,PIN4,27
5318,Q99959,PKP2,45
5361,Q9UIW2,PLXNA1,63
5373,O15305,PMM2,38
5424,P28340,POLD1,24
5437,P52434,POLR2H,28
5536,P53041,PPP5C,37
5699,P40306,PSMB10,35
5744,P12272,PTHLH,36
5805,Q03393,PTS,4
5864,P20336,RAB3A,57
5876,P53611,RABGGTB,25
5877,P47224,RABIF,17
5881,P60763,RAC3,54
5947,P09455,RBP1,40
6038,P34096,RNASE4,27
6176,P05386,RPLP1,84
6192,P22090,RPS4Y1,53
6206,P25398,RPS12,72
6234,P62857,RPS28,54
6271,P23297,S100A1,21
6335,Q15858,SCN9A,3
6457,Q99963,SH3GL3,3
6506,P43004,SLC1A2,6
6507,P43003,SLC1A3,38
6509,P43007,SLC1A4,105
6528,Q92911,SLC5A5,4
6541,P30825,SLC7A1,61
6542,P52569,SLC7A2,32
6613,P61956,SUMO2,34
6641,Q13884,SNTB1,50
6699,P22528,SPRR1B,5
6747,Q9UNL2,SSR3,39
6780,O95793,STAU1,35
6781,P52823,STC1,29
6817,P50225,SULT1A1,37
6830,Q7KZ85,SUPT6H,10
6847,Q15431,SYCP1,5
7042,P61812,TGFB2,25
7044,O00292,LEFTY2,4
7048,P37173,TGFBR2,20
7079,Q99727,TIMP4,3
7093,Q9Y6L7,TLL2,10
7108,O76062,TM7SF2,4
7163,P55327,TPD52,43
7270,Q15361,TTF1,3
7327,P60604,UBE2G2,24
7498,P47989,XDH,43
7871,Q14BN4,SLMAP,5
8227,Q02040,AKAP17A,7
8406,P78539,SRPX,47
8425,Q8N2S1,LTBP4,32
8470,O94875,SORBS2,4
8481,O75665,OFD1,12
8532,Q66K79,CPZ,26
8540,O00116,AGPS,32
8559,Q99633,PRPF18,5
8562,O43583,DENR,35
8573,O14936,CASK,57
8612,O43688,PPAP2C,29
8666,O75821,EIF3G,37
8678,Q14457,BECN1,8
8682,Q15121,PEA15,36
8688,O76014,KRT37,19
8736,P52179,MYOM1,33
8741,O75888,TNFSF13,10
8743,P50591,TNFSF10,23
8751,Q13444,ADAM15,52
8776,Q13613,MTMR1,8
8887,Q86VP1,TAX1BP1,49
8892,P49770,EIF2B2,26
8916,Q15034,HERC3,6
8936,Q92558,WASF1,7
9045,P50914,RPL14,113
9069,P56749,CLDN12,26
9073,P56748,CLDN8,19
9168,P63313,TMSB10,35
9246,O14933,UBE2L6,21
9294,O95136,S1PR2,30
9375,Q99805,TM9SF2,53
9402,O75791,GRAP2,27
9403,O60613,SEP15,33
9424,Q9Y257,KCNK6,5
9429,Q9UNQ0,ABCG2,50
9440,Q9NVC6,MED17,6
9455,Q9NSB8,HOMER2,3
9693,Q9Y4G8,RAPGEF2,10
9770,P50749,RASSF2,5
9828,Q96PE2,ARHGEF17,23
9843,Q9BQS7,HEPH,34
9855,O94887,FARP2,37
9871,O94855,SEC24D,31
9877,O75152,ZC3H11A,4
9931,P42694,HELZ,7
9982,Q14512,FGFBP1,35
9993,P98153,DGCR2,3
10124,P40617,ARL4A,32
10131,Q12931,TRAP1,71
10142,Q99996,AKAP9,35
10160,Q9Y4F1,FARP1,62
10162,Q6P1A2,LPCAT3,26
10184,Q6ZUX7,LHFPL2,25
10198,Q99550,MPHOSPH9,3
10205,O60487,MPZL2,32
10228,O43752,STX6,30
10234,Q8N6Y2,LRRC17,16
10312,Q13488,TCIRG1,53
10326,O00241,SIRPB1,8
10326,Q5TFQ8,SIRPB1,8
10330,Q9Y2B0,CNPY2,39
10385,Q8WVV5,BTN2A2,3
10548,O15321,TM9SF1,4
10551,O95994,AGR2,45
10570,O14531,DPYSL4,27
10618,O43493,TGOLN2,36
10682,Q15125,EBP,26
10905,O60476,MAN1A2,22
10950,Q14201,BTG3,4
10952,P60468,SEC61B,39
11112,P31937,HIBADH,35
11118,P78410,BTN3A2,28
11119,O00481,BTN3A1,9
11120,Q7KYR7,BTN2A1,36
11230,O60831,PRAF2,30
11258,O75935,DCTN3,37
11345,P60520,GABARAPL2,33
22796,Q14746,COG2,37
22852,Q9UPS8,ANKRD26,9
22898,A2RUS2,DENND3,3
22933,Q8IXJ6,SIRT2,4
22936,O00472,ELL2,6
23037,O15018,PDZD2,27
23130,Q2TAZ0,ATG2A,5
23155,Q96S66,CLCC1,3
23164,Q6WCQ1,MPRIP,15
23195,Q9NU22,MDN1,38
23247,O60303,KIAA0556,5
23305,Q9UKU0,ACSL6,12
23345,Q8NF91,SYNE1,31
23352,Q5T4S7,UBR4,96
23423,Q9Y3Q3,TMED3,27
23438,P49590,HARS2,16
23491,Q6UWW8,CES3,9
23513,Q14160,SCRIB,84
23529,Q9UBD9,CLCF1,7
23555,O95858,TSPAN15,47
23557,O95295,SNAPIN,34
23640,Q9NZL4,HSPBP1,33
25800,Q13433,SLC39A6,35
25844,Q9GZM5,YIPF3,22
25870,Q8NBJ7,SUMF2,30
25884,Q6WN34,CHRDL2,9
25921,Q9C0B5,ZDHHC5,45
25928,Q6X4U4,SOSTDC1,30
25987,Q8WUA8,TSKU,27
26002,Q6UVY6,MOXD1,32
26052,Q9UQ16,DNM3,35
26091,Q5GLZ8,HERC4,38
26292,Q99417,MYCBP,31
26330,O14556,GAPDHS,48
26577,Q9UKZ9,PCOLCE2,25
26586,Q8WWK9,CKAP2,4
27032,P98194,ATP2C1,32
27095,O43617,TRAPPC3,31
27107,O95625,ZBTB11,3
27236,P53367,ARFIP1,47
27250,Q53EL6,PDCD4,29
27258,P62310,LSM3,32
27340,O75691,UTP20,32
27348,O14657,TOR1B,27
27351,Q6ICB0,DESI1,3
27433,Q5JU69,TOR2A,27
27433,Q8N2E6,TOR2A,27
28511,Q9NYR9,NKIRAS2,3
28971,Q9H7C9,C11orf67,23
29099,Q9P000,COMMD9,23
29113,Q6UXA7,C6orf15,6
29767,Q9NZR1,TMOD2,19
29927,P61619,SEC61A1,38
29937,Q9UMX5,NENF,34
30811,P57058,HUNK,9
50487,Q9NZ20,PLA2G3,4
50814,Q15738,NSDHL,32
51024,Q9Y3D6,FIS1,31
51099,Q8WTS1,ABHD5,3
51114,Q9Y397,ZDHHC9,19
51122,Q86X83,COMMD2,30
51128,Q9Y6B6,SAR1B,27
51129,Q9BY76,ANGPTL4,30
51260,Q9BVG4,CXorf26,39
51337,Q8WUY1,THEM6,35
51378,Q9Y264,ANGPT4,4
51386,Q9Y262,EIF3L,104
51397,Q9Y6G5,COMMD10,25
51399,Q9Y296,TRAPPC4,26
51474,Q9UHB6,LIMA1,45
51678,Q9NZW5,MPP6,52
51700,Q6BCY4,CYB5R2,26
54344,Q9P2X0,DPM3,34
54438,Q9NXC2,GFOD1,3
54517,Q96PZ0,PUS7,27
54776,Q9BZL4,PPP1R12C,6
54936,Q9NX46,ADPRHL2,26
54987,Q9NWV4,C1orf123,18
55114,Q68EM7,ARHGAP17,39
55215,Q9NVI1,FANCI,20
55219,Q8N5G2,TMEM57,4
55227,Q9BTT6,LRRC1,40
55231,Q9NVE4,CCDC87,3
55255,Q9HAD4,WDR41,3
55269,Q8WXF1,PSPC1,34
55294,Q969H0,FBXW7,5
55301,Q9NV23,OLAH,9
55336,Q96CD0,FBXL8,5
55466,Q8WW22,DNAJA4,30
55561,Q6DT37,CDC42BPG,7
55573,Q9UKY7,CDV3,37
55604,Q5VZK9,LRRC16A,44
55698,Q96JH8,RADIL,19
55707,Q9NVZ3,NECAP2,19
55902,Q9NR19,ACSS2,35
55911,Q0VD83,APOBR,5
56129,Q9Y5E2,PCDHB7,3
56267,Q6YP21,CCBL2,35
56300,Q9NZH8,IL36G,5
56477,Q9NRJ3,CCL28,6
56910,Q9NQZ5,STARD7,3
56994,Q8WUD6,CHPT1,3
57211,Q86SQ4,GPR126,37
57222,Q969X5,ERGIC1,34
57496,Q9ULH7,MKL2,5
57498,Q9ULH0,KIDINS220,38
57507,Q9ULD9,ZNF608,8
57535,Q6UXG2,KIAA1324,29
57559,Q96FJ0,STAMBPL1,26
57577,Q8NCU4,KIAA1407,6
57596,Q9BUH8,BEGAIN,4
57658,Q9P1Z2,CALCOCO1,3
57698,A0MZ66,KIAA1598,28
57718,Q6NUP7,PPP4R4,4
57801,Q9HCC6,HES4,3
58484,Q9NPP4,NLRC4,10
60487,Q7Z4G4,TRMT11,8
64093,Q9H4F8,SMOC1,29
64116,Q9C0K1,SLC39A8,3
64146,Q9HBH1,PDF,4
64388,Q9H772,GREM2,20
64747,Q9H3U5,MFSD1,18
64854,P62068,USP46,7
64866,Q9H5V8,CDCP1,56
65985,Q86V21,AACS,40
65987,Q9BQ13,KCTD14,29
66005,Q9BWS9,CHID1,34
79073,Q9BVC6,TMEM109,40
79092,Q9BXL6,CARD14,6
79178,Q9BU02,THTPA,6
79411,Q6UWU2,GLB1L,4
79581,Q9HAB3,SLC52A2,29
79589,Q8TEB7,RNF128,3
79627,Q5TC84,OGFRL1,3
79664,Q659A1,NARG2,3
79679,Q7Z7D3,VTCN1,13
79716,Q8NDH3,NPEPL1,4
79778,Q8IY33,MICALL2,3
79802,Q6UWX4,HHIPL2,3
79831,Q8N371,KDM8,3
80150,Q7L266,ASRGL1,23
80279,Q96JB5,CDK5RAP3,17
80303,Q9BUP0,EFHD1,31
80777,O43169,CYB5B,32
83592,Q96JD6,AKR1E2,7
83641,Q9H098,FAM107B,23
83786,Q9BZ67,FRMD8,20
83862,Q9BXJ8,TMEM120A,17
84279,Q9BSG0,PRADC1,3
84326,Q96S19,C16orf13,20
84328,Q8WZA0,LZIC,23
84501,Q8WWL2,SPIRE2,6
84514,Q8N2G8,GHDC,22
84876,Q96D31,ORAI1,25
89782,Q96KR4,LMLN,3
89941,Q8IXI1,RHOT2,4
90050,Q8N9Y4,FAM181A,6
90390,Q96HR3,MED30,20
90488,Q8WUH6,C12orf23,10
91181,Q5VU65,NUP210L,21
91647,Q8N5M1,ATPAF2,5
92106,Q96HP4,OXNAD1,4
92840,Q96HR9,REEP6,27
112802,Q3SY84,KRT71,30
113146,Q8IVF2,AHNAK2,52
113201,Q6P4E1,CASC4,25
113235,Q96NT5,SLC46A1,29
114793,Q96PY5,FMNL2,53
114897,Q9BXJ1,C1QTNF1,26
115019,Q7LBE3,SLC26A9,5
115677,Q8IVI9,NOSTRIN,31
120071,Q8N3Y3,GYLTL1B,7
123228,Q96LD8,SENP8,3
123872,Q8NEP3,DNAAF1,6
124976,Q8IVW8,SPNS2,3
125488,Q8N584,TTC39C,3
126003,Q8IUR0,TRAPPC5,24
126382,Q86WQ0,NR2C2AP,26
133619,Q96M27,PRRC1,39
134285,Q8WVE6,TMEM171,7
136306,Q8N434,SVOPL,3
137964,Q86UL3,AGPAT6,3
140807,Q14CN4,KRT72,30
143662,Q8N387,MUC15,9
145567,Q86TV6,TTC7B,29
145864,Q96S86,HAPLN3,33
149954,P59827,BPIFB4,3
150356,Q6NUI6,CHADL,7
153339,Q8TBQ9,TMEM167A,25
158219,Q5VTQ0,TTC39B,3
161003,Q8TAV4,STOML3,7
162073,Q3MIP1,ITPRIPL2,6
162461,Q6UXU6,TMEM92,3
166824,Q6ZTQ3,RASSF6,3
171023,Q8IXJ9,ASXL1,9
200150,Q8N7P1,PLD5,21
200958,Q8N307,MUC20,10
221037,Q15652,JMJD1C,3
222967,P0C881,RSPH10B,3
223082,Q8NHG8,ZNRF2,39
253832,Q5W0Z9,ZDHHC20,35
254428,Q8IVJ1,SLC41A1,3
255520,Q8IZ81,ELMOD2,19
260436,Q8NFU4,FDCSP,3
283455,Q6VAB6,KSR2,3
283848,Q5XG92,CES4A,6
284194,Q3B8N2,LGALS9B,12
285220,Q9UF33,EPHA6,31
286262,Q4KMQ1,TPRN,28
338382,Q96AH8,RAB7B,20
340156,Q86YV6,MYLK4,4
340527,Q5HYW2,NHSL2,2
340706,Q5GFL6,VWA2,28
347734,Q8TB61,SLC35B2,27
374920,Q86XI8,C19orf68,8
389658,Q6UXT8,FAM150A,5
389816,Q2I0M4,LRRC26,9
400954,Q6ZMW3,EML6,10
408050,P69849,NOMO3,37
414061,Q8WWF6,DNAJB3,6
415117,Q8N4C7,STX19,4
440093,Q6NXT2,H3F3C,19
440279,Q8NB66,UNC13C,6
645369,A6NKL6,TMEM200C,4
645836,A6NCW0,USP17L3,3
646480,Q0Z7S8,FABP9,4
653641,A6NDK9,GOLGA6C,3
100129271,Q5T750,C1orf68,30
100137047,P0C870,JMJD7,3
100506564,P0DJG4,THEGL,3
100506658,Q16625,OCLN,53
421,O00192,ARVCF,49
440,P08243,ASNS,59
444,Q12797,ASPH,44
522,P18859,ATP5J,31
586,P54687,BCAT1,32
689,P20290,BTF3,39
708,Q07021,C1QBP,56
740,Q13405,MRPL49,33
813,O43852,CALU,42
1000,P19022,CDH2,43
1004,P55285,CDH6,25
1176,Q92572,AP3S1,31
1207,P54105,CLNS1A,35
1212,P09497,CLTB,38
1281,P02461,COL3A1,34
1289,P20908,COL5A1,41
1290,P05997,COL5A2,44
1292,P12110,COL6A2,55
1301,P12107,COL11A1,26
1329,P10606,COX5B,35
1345,P09669,COX6C,25
1490,P29279,CTGF,40
1496,P26232,CTNNA2,59
1687,O60443,DFNA5,31
1719,P00374,DHFR,40
1723,Q02127,DHODH,6
1737,P10515,DLAT,28
1964,P47813,EIF1AX,6
1968,P41091,EIF2S3,87
1994,Q15717,ELAVL1,41
2060,P42566,EPS15,27
2201,P35556,FBN2,47
2247,P09038,FGF2,24
2287,Q00688,FKBP3,39
2596,P17677,GAP43,33
2615,Q14392,LRRC32,23
2631,O75323,GBAS,23
2653,P23434,GCSH,29
2736,P10070,GLI2,9
2744,O94925,GLS,37
2791,P61952,GNG11,21
3069,Q00341,HDLBP,44
3420,O43837,IDH3B,30
3476,P78318,IGBP1,28
3488,P24593,IGFBP5,25
3636,O15357,INPPL1,37
3710,Q14573,ITPR3,42
3838,P52292,KPNA2,73
3925,P16949,STMN1,54
3954,O95202,LETM1,29
4015,P28300,LOX,27
4017,Q9Y4K0,LOXL2,59
4043,P30533,LRPAP1,23
4088,P84022,SMAD3,35
4131,P46821,MAP1B,46
4172,P25205,MCM3,47
4176,P33993,MCM7,60
4312,P03956,MMP1,33
4313,P08253,MMP2,34
4361,P49959,MRE11A,28
4509,P03928,ATP8,6
4594,P22033,MUT,8
4695,O43678,NDUFA2,16
4701,O95182,NDUFA7,22
4707,O75438,NDUFB1,22
4710,O95168,NDUFB4,38
4725,O43920,NDUFS5,29
4726,O75380,NDUFS6,16
4731,P56181,NDUFV3,6
4904,P67809,YBX1,106
4942,P04181,OAT,43
5074,Q96IZ0,PAWR,21
5111,P12004,PCNA,80
5160,P08559,PDHA1,36
5203,Q9NQP4,PFDN4,28
5481,Q08752,PPID,43
5710,P55036,PSMD4,43
5770,P18031,PTPN1,34
5813,Q00577,PURA,42
5814,Q96QR8,PURB,41
5831,P32322,PYCR1,31
5832,P54886,ALDH18A1,45
5902,P43487,RANBP1,72
5905,P46060,RANGAP1,68
5937,P29558,RBMS1,6
5955,Q14257,RCN2,28
6164,P49207,RPL34,69
6166,Q969Q0,RPL36AL,42
6231,P62854,RPS26,62
6232,P42677,RPS27,50
6235,P62273,RPS29,39
6249,P30622,CLIP1,44
6388,Q99470,SDF2,22
6400,Q9UBV2,SEL1L,33
6418,Q01105,SET,77
6431,Q13247,SRSF6,47
6432,Q16629,SRSF7,65
6444,Q92629,SGCD,17
6453,Q15811,ITSN1,28
6525,P53814,SMTN,11
6575,Q08357,SLC20A2,37
6597,P51532,SMARCA4,26
6645,Q13425,SNTB2,57
6726,P49458,SRP9,46
6728,P09132,SRP19,29
6734,P08240,SRPR,23
6801,O43815,STRN,9
7058,P35442,THBS2,62
7062,Q07283,TCHH,9
7145,Q9HBL0,TNS1,11
7159,Q13625,TP53BP2,5
7175,P12270,TPR,45
7262,Q53GA4,PHLDA2,32
7298,P04818,TYMS,30
7381,P14927,UQCRB,40
7386,P47985,UQCRFS1,34
7388,P07919,UQCRH,22
7411,P61758,VBP1,46
7798,Q86V48,LUZP1,12
7867,Q16644,MAPKAPK3,9
8030,Q16204,CCDC6,30
8050,O00330,PDHX,30
8140,Q01650,SLC7A5,107
8260,P41227,NAA10,38
8334,Q93077,HIST1H2AC,65
8492,P56730,PRSS12,2
8496,Q86W92,PPFIBP1,55
8506,P78357,CNTNAP1,4
8531,P16989,CSDA,45
8570,Q92945,KHSRP,53
8572,P50479,PDLIM4,23
8604,O75746,SLC25A12,29
8650,P49757,NUMB,18
8669,O75822,EIF3J,32
8760,O95674,CDS2,37
8833,P49915,GMPS,55
8894,P20042,EIF2S2,47
8939,Q96I24,FUBP3,30
8974,O15460,P4HA2,40
9046,O60496,DOK2,14
9055,O43663,PRC1,31
9100,Q14694,USP10,40
9126,Q9UQE7,SMC3,51
9141,O14737,PDCD5,36
9188,Q9NR30,DDX21,47
9209,Q9Y608,LRRFIP2,29
9255,Q12904,AIMP1,56
9261,P49137,MAPKAPK2,6
9343,Q15029,EFTUD2,78
9404,O60711,LPXN,21
9493,Q02241,KIF23,83
9497,Q9Y6M7,SLC4A7,56
9507,O75173,ADAMTS4,23
9532,O95816,BAG2,43
9533,O15160,POLR1C,29
9694,Q15006,EMC2,28
9801,P49406,MRPL19,22
9898,Q14157,UBAP2L,23
9908,Q9UN86,G3BP2,41
9928,Q15058,KIF14,44
9945,O94808,GFPT2,35
10051,Q9NTJ3,SMC4,49
10061,Q9UG63,ABCF2,30
10113,Q9HCU5,PREB,30
10155,Q13263,TRIM28,60
10165,Q9UJS0,SLC25A13,34
10196,O60678,PRMT3,21
10212,O00148,DDX39A,43
10240,Q92665,MRPS31,10
10287,P49795,RGS19,25
10328,O43402,EMC8,22
10424,O15173,PGRMC2,37
10426,Q96CW5,TUBGCP3,40
10455,O75521,ECI2,9
10469,O43615,TIMM44,32
10471,O15212,PFDN6,28
10486,P40123,CAP2,34
10490,Q9UEU0,VTI1B,37
10531,Q5JRX3,PITRM1,42
10534,O60232,SSSCA1,27
10587,Q9NNW7,TXNRD2,10
10631,Q15063,POSTN,48
10642,Q9NZI8,IGF2BP1,36
10643,O00425,IGF2BP3,37
10644,Q9Y6M1,IGF2BP2,29
10657,Q07666,KHDRBS1,42
10671,O00399,DCTN6,19
10695,Q9BT09,CNPY3,33
10726,Q9Y266,NUDC,74
10730,Q96TA2,YME1L1,9
10763,P48681,NES,36
10845,O76031,CLPX,12
10901,Q9BTZ2,DHRS4,25
10910,Q9Y2Z0,SUGT1,35
10923,P53999,SUB1,45
10939,Q9Y4W6,AFG3L2,39
10953,Q15785,TOMM34,44
10954,Q14554,PDIA5,33
10999,Q6P1M0,SLC27A4,13
11004,Q99661,KIF2C,16
11047,Q16186,ADRM1,54
11065,O00762,UBE2C,32
11080,Q9UDY4,DNAJB4,30
11098,O95084,PRSS23,48
11113,O14578,CIT,50
11135,Q00587,CDC42EP1,4
11177,Q9NRL2,BAZ1A,30
11198,Q9Y5B9,SUPT16H,47
11328,O95302,FKBP9,29
11333,Q13442,PDAP1,16
