ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
394,ARHGAP5,6,Microparticles
435,ASL,7,Microparticles
487,ATP2A1,6,Microparticles
516,ATP5G1,3,Microparticles
525,ATP6V1B1,9,Microparticles
527,ATP6V0C,6,Microparticles
535,ATP6V0A1,7,Microparticles
587,BCAT2,3,Microparticles
607,BCL9,3,Microparticles
706,TSPO,8,Microparticles
909,CD1A,5,Microparticles
1106,CHD2,3,Microparticles
1347,COX7A2,6,Microparticles
1376,CPT2,5,Microparticles
1429,CRYZ,7,Microparticles
1457,CSNK2A1,9,Microparticles
1508,CTSB,7,Microparticles
1537,CYC1,5,Microparticles
1728,NQO1,7,Microparticles
1755,DMBT1,5,Microparticles
1861,TOR1A,4,Microparticles
1901,S1PR1,3,Microparticles
2186,BPTF,3,Microparticles
2304,FOXE1,3,Microparticles
2491,CENPI,3,Microparticles
2589,GALNT1,3,Microparticles
2590,GALNT2,4,Microparticles
2670,GFAP,5,Microparticles
2734,GLG1,5,Microparticles
2887,GRB10,3,Microparticles
2902,GRIN1,3,Microparticles
2971,GTF3A,3,Microparticles
3014,H2AFX,8,Microparticles
3015,H2AFZ,5,Microparticles
3018,HIST1H2BB,8,Microparticles
3024,HIST1H1A,3,Microparticles
3073,HEXA,3,Microparticles
3074,HEXB,6,Microparticles
3162,HMOX1,5,Microparticles
3182,HNRNPAB,5,Microparticles
3214,HOXB4,3,Microparticles
3608,ILF2,7,Microparticles
3615,IMPDH2,14,Microparticles
3620,IDO1,3,Microparticles
3703,STT3A,9,Microparticles
3833,KIFC1,3,Microparticles
3840,KPNA4,7,Microparticles
3855,KRT7,5,Microparticles
3920,LAMP2,19,Microparticles
3921,RPSA,14,Microparticles
3930,LBR,6,Microparticles
4047,LSS,5,Microparticles
4112,MAGEB1,3,Microparticles
4175,MCM6,3,Microparticles
4215,MAP3K3,3,Microparticles
4245,MGAT1,5,Microparticles
4257,MGST1,5,Microparticles
4258,MGST2,3,Microparticles
4259,MGST3,5,Microparticles
4508,ATP6,5,Microparticles
4519,CYTB,3,Microparticles
4536,ND2,4,Microparticles
4538,ND4,3,Microparticles
4580,MTX1,4,Microparticles
4646,MYO6,6,Microparticles
4647,MYO7A,3,Microparticles
4650,MYO9B,5,Microparticles
4666,NACA,7,Microparticles
4702,NDUFA8,3,Microparticles
4704,NDUFA9,5,Microparticles
4705,NDUFA10,5,Microparticles
4715,NDUFB9,5,Microparticles
4716,NDUFB10,6,Microparticles
4719,NDUFS1,9,Microparticles
4720,NDUFS2,5,Microparticles
4723,NDUFV1,5,Microparticles
4724,NDUFS4,4,Microparticles
4728,NDUFS8,4,Microparticles
4738,NEDD8,3,Microparticles
4836,NMT1,5,Microparticles
4864,NPC1,6,Microparticles
4898,NRD1,7,Microparticles
4913,NTHL1,3,Microparticles
5069,PAPPA,3,Microparticles
5094,PCBP2,9,Microparticles
5161,PDHA2,3,Microparticles
5371,PML,3,Microparticles
5445,PON2,5,Microparticles
5480,PPIC,3,Microparticles
5520,PPP2R2A,11,Microparticles
5547,PRCP,4,Microparticles
5630,PRPH,7,Microparticles
5644,PRSS1,5,Microparticles
5660,PSAP,8,Microparticles
5702,PSMC3,13,Microparticles
5718,PSMD12,11,Microparticles
5888,RAD51,3,Microparticles
5934,RBL2,3,Microparticles
6134,RPL10,8,Microparticles
6150,MRPL23,3,Microparticles
6182,MRPL12,5,Microparticles
6209,RPS15,8,Microparticles
6334,SCN8A,3,Microparticles
6336,SCN10A,8,Microparticles
6426,SRSF1,6,Microparticles
6427,SRSF2,6,Microparticles
6470,SHMT1,3,Microparticles
6500,SKP1,6,Microparticles
6576,SLC25A1,9,Microparticles
6626,SNRPA,4,Microparticles
6632,SNRPD1,3,Microparticles
6635,SNRPE,3,Microparticles
6697,SPR,7,Microparticles
6727,SRP14,5,Microparticles
6738,TROVE2,8,Microparticles
6741,SSB,5,Microparticles
6746,SSR2,5,Microparticles
6747,SSR3,9,Microparticles
6811,STX5,4,Microparticles
6844,VAMP2,4,Microparticles
6856,SYPL1,8,Microparticles
7019,TFAM,3,Microparticles
7092,TLL1,4,Microparticles
7173,TPO,3,Microparticles
7278,TUBA3C,7,Microparticles
7294,TXK,3,Microparticles
7296,TXNRD1,9,Microparticles
7332,UBE2L3,7,Microparticles
7345,UCHL1,4,Microparticles
7475,WNT6,3,Microparticles
7712,ZNF157,3,Microparticles
7768,ZNF225,3,Microparticles
7783,ZP2,3,Microparticles
7818,DAP3,3,Microparticles
7841,MOGS,10,Microparticles
8139,GAN,6,Microparticles
8309,ACOX2,3,Microparticles
8443,GNPAT,4,Microparticles
8450,CUL4B,7,Microparticles
8454,CUL1,8,Microparticles
8541,PPFIA3,3,Microparticles
8618,CADPS,3,Microparticles
8659,ALDH4A1,5,Microparticles
8665,EIF3F,8,Microparticles
8675,STX16,3,Microparticles
8727,CTNNAL1,3,Microparticles
8799,PEX11B,7,Microparticles
8800,PEX11A,3,Microparticles
8802,SUCLG1,10,Microparticles
8813,DPM1,5,Microparticles
9092,SART1,3,Microparticles
9111,NMI,3,Microparticles
9118,INA,3,Microparticles
9361,LONP1,9,Microparticles
9375,TM9SF2,3,Microparticles
9563,H6PD,5,Microparticles
9662,CEP135,3,Microparticles
9775,EIF4A3,9,Microparticles
9782,MATR3,4,Microparticles
9789,SPCS2,3,Microparticles
9897,KIAA0196,7,Microparticles
9925,ZBTB5,3,Microparticles
9971,NR1H4,3,Microparticles
10026,PIGK,5,Microparticles
10057,ABCC5,3,Microparticles
10081,PDCD7,3,Microparticles
10224,ZNF443,3,Microparticles
10262,SF3B4,3,Microparticles
10312,TCIRG1,9,Microparticles
10330,CNPY2,7,Microparticles
10423,CDIPT,5,Microparticles
10447,FAM3C,3,Microparticles
10484,SEC23A,9,Microparticles
10491,CRTAP,3,Microparticles
10558,SPTLC1,4,Microparticles
10594,PRPF8,9,Microparticles
10609,LEPREL4,3,Microparticles
10651,MTX2,3,Microparticles
10772,SRSF10,3,Microparticles
10884,MRPS30,3,Microparticles
10945,KDELR1,3,Microparticles
10946,SF3A3,5,Microparticles
10951,CBX1,3,Microparticles
11014,KDELR2,5,Microparticles
11051,NUDT21,3,Microparticles
11079,RER1,4,Microparticles
11112,HIBADH,5,Microparticles
11167,FSTL1,3,Microparticles
11215,AKAP11,3,Microparticles
11222,MRPL3,3,Microparticles
11224,RPL35,5,Microparticles
11231,SEC63,4,Microparticles
22878,TRAPPC8,8,Microparticles
23107,MRPS27,3,Microparticles
23166,STAB1,5,Microparticles
23275,POFUT2,3,Microparticles
23345,SYNE1,5,Microparticles
23420,NOMO1,5,Microparticles
23438,HARS2,7,Microparticles
23450,SF3B3,7,Microparticles
23451,SF3B1,5,Microparticles
23499,MACF1,5,Microparticles
23788,MTCH2,5,Microparticles
25777,SUN2,5,Microparticles
25813,SAMM50,5,Microparticles
25836,NIPBL,4,Microparticles
25870,SUMF2,4,Microparticles
25957,PNISR,3,Microparticles
26090,ABHD12,5,Microparticles
26156,RSL1D1,3,Microparticles
26330,GAPDHS,8,Microparticles
27316,RBMX,3,Microparticles
27340,UTP20,5,Microparticles
29896,TRA2A,3,Microparticles
29927,SEC61A1,5,Microparticles
30827,CXXC1,3,Microparticles
50814,NSDHL,7,Microparticles
51026,GOLT1B,6,Microparticles
51065,RPS27L,5,Microparticles
51067,YARS2,4,Microparticles
51079,NDUFA13,3,Microparticles
51121,RPL26L1,4,Microparticles
51175,TUBE1,3,Microparticles
51181,DCXR,13,Microparticles
51303,FKBP11,3,Microparticles
51339,DACT1,3,Microparticles
51350,KRT76,11,Microparticles
51449,PCYOX1,8,Microparticles
51649,MRPS23,3,Microparticles
51661,FKBP7,3,Microparticles
51714,SELT,4,Microparticles
54460,MRPS21,3,Microparticles
54998,AURKAIP1,3,Microparticles
55161,TMEM33,5,Microparticles
55226,NAT10,3,Microparticles
55303,GIMAP4,4,Microparticles
55847,CISD1,3,Microparticles
55907,CMAS,3,Microparticles
56097,PCDHGC5,3,Microparticles
56255,TMX4,3,Microparticles
56262,LRRC8A,5,Microparticles
57099,AVEN,3,Microparticles
57129,MRPL47,3,Microparticles
57222,ERGIC1,4,Microparticles
57486,NLN,4,Microparticles
57497,LRFN2,3,Microparticles
58477,SRPRB,8,Microparticles
60559,SPCS3,8,Microparticles
64064,OXCT2,3,Microparticles
64087,MCCC2,5,Microparticles
64129,TINAGL1,5,Microparticles
64132,XYLT2,3,Microparticles
64969,MRPS5,3,Microparticles
66008,TRAK2,3,Microparticles
79073,TMEM109,5,Microparticles
79092,CARD14,3,Microparticles
79812,MMRN2,3,Microparticles
80303,EFHD1,5,Microparticles
80777,CYB5B,4,Microparticles
81502,HM13,9,Microparticles
81619,TSPAN14,8,Microparticles
83440,ADPGK,5,Microparticles
84270,C9orf89,3,Microparticles
84293,FAM213A,4,Microparticles
84446,BRSK1,3,Microparticles
89781,HPS4,4,Microparticles
92140,MTDH,9,Microparticles
92483,LDHAL6B,7,Microparticles
94005,PIGS,5,Microparticles
113457,TUBA3D,6,Microparticles
114294,LACTB,5,Microparticles
128869,PIGU,4,Microparticles
138803,OR13C3,3,Microparticles
139422,MAGEB10,3,Microparticles
140465,MYL6B,7,Microparticles
140801,RPL10L,9,Microparticles
148113,CILP2,3,Microparticles
148479,PHF13,3,Microparticles
154807,VKORC1L1,5,Microparticles
161424,NOP9,3,Microparticles
170575,GIMAP1,4,Microparticles
171023,ASXL1,4,Microparticles
220164,DOK6,3,Microparticles
222484,LNX2,3,Microparticles
285601,GPR150,3,Microparticles
340075,ARSI,3,Microparticles
343069,HNRNPCL1,3,Microparticles
100526842,RPL17-C18ORF32,5,Microparticles
101929876,-,3,Microparticles
949,SCARB1,7,Microparticles
1066,CES1,7,Microparticles
1368,CPM,9,Microparticles
1468,SLC25A10,4,Microparticles
1595,CYP51A1,6,Microparticles
2117,ETV3,4,Microparticles
2202,EFEMP1,5,Microparticles
2217,FCGRT,6,Microparticles
2222,FDFT1,5,Microparticles
2475,MTOR,8,Microparticles
2784,GNB3,6,Microparticles
2969,GTF2I,5,Microparticles
3551,IKBKB,6,Microparticles
3695,ITGB7,6,Microparticles
3714,JAG2,4,Microparticles
3903,LAIR1,4,Microparticles
4173,MCM4,4,Microparticles
4436,MSH2,4,Microparticles
4668,NAGA,6,Microparticles
5224,PGAM2,10,Microparticles
5557,PRIM1,4,Microparticles
5881,RAC3,6,Microparticles
5984,RFC4,4,Microparticles
6205,RPS11,10,Microparticles
6320,CLEC11A,4,Microparticles
6518,SLC2A5,6,Microparticles
6730,SRP68,8,Microparticles
7311,UBA52,9,Microparticles
7462,LAT2,4,Microparticles
8821,INPP4B,6,Microparticles
9138,ARHGEF1,11,Microparticles
9144,SYNGR2,9,Microparticles
9145,SYNGR1,4,Microparticles
9180,OSMR,4,Microparticles
9181,ARHGEF2,6,Microparticles
9367,RAB9A,4,Microparticles
9524,TECR,6,Microparticles
9652,TTC37,6,Microparticles
9689,BZW1,8,Microparticles
9780,PIEZO1,6,Microparticles
9798,IST1,9,Microparticles
9902,MRC2,7,Microparticles
10063,COX17,4,Microparticles
10147,SUGP2,4,Microparticles
10280,SIGMAR1,4,Microparticles
10598,AHSA1,8,Microparticles
10929,SRSF8,6,Microparticles
11031,RAB31,7,Microparticles
23067,SETD1B,4,Microparticles
23218,NBEAL2,9,Microparticles
23225,NUP210,6,Microparticles
23266,LPHN2,5,Microparticles
23355,VPS8,6,Microparticles
23423,TMED3,4,Microparticles
23467,NPTXR,4,Microparticles
26073,POLDIP2,4,Microparticles
29952,DPP7,5,Microparticles
51170,HSD17B11,8,Microparticles
51209,RAB9B,4,Microparticles
51316,PLAC8,4,Microparticles
51642,MRPL48,4,Microparticles
54039,PCBP3,4,Microparticles
54205,CYCS,7,Microparticles
54814,QPCTL,4,Microparticles
54832,VPS13C,8,Microparticles
54888,NSUN2,4,Microparticles
54901,CDKAL1,4,Microparticles
54928,IMPAD1,4,Microparticles
54941,RNF125,4,Microparticles
55037,PTCD3,4,Microparticles
55630,SLC39A4,5,Microparticles
55858,TMEM165,4,Microparticles
57505,AARS2,6,Microparticles
58505,OSTC,6,Microparticles
65005,MRPL9,4,Microparticles
65012,SLC26A10,4,Microparticles
78991,PCYOX1L,7,Microparticles
79084,WDR77,4,Microparticles
79295,OR5H6,4,Microparticles
79568,C2orf47,5,Microparticles
79888,LPCAT1,5,Microparticles
81037,CLPTM1L,4,Microparticles
84059,GPR98,4,Microparticles
84233,TMEM126A,4,Microparticles
84329,HVCN1,9,Microparticles
113402,SFT2D1,4,Microparticles
120224,TMEM45B,4,Microparticles
133686,NADKD1,4,Microparticles
140032,RPS4Y2,6,Microparticles
140707,BRI3BP,6,Microparticles
148362,BROX,10,Microparticles
203547,VMA21,4,Microparticles
221613,HIST1H2AA,6,Microparticles
327657,SERPINA9,4,Microparticles
339501,PRSS38,4,Microparticles
339768,ESPNL,4,Microparticles
346689,KLRG2,4,Microparticles
375035,SFT2D2,4,Microparticles
389898,UBE2NL,4,Microparticles
390667,PTX4,4,Microparticles
440026,TMEM41B,4,Microparticles
448834,KPRP,10,Microparticles
641649,TMEM91,4,Microparticles
729877,TBC1D3H,4,Microparticles
287,ANK2,1,Microparticles
617,BCS1L,1,Microparticles
837,CASP4,1,Microparticles
988,CDC5L,1,Microparticles
995,CDC25C,1,Microparticles
1002,CDH4,1,Microparticles
1051,CEBPB,1,Microparticles
1062,CENPE,4,Microparticles
1230,CCR1,3,Microparticles
1380,CR2,1,Microparticles
1657,DMXL1,1,Microparticles
1770,DNAH9,1,Microparticles
1894,ECT2,1,Microparticles
1954,MEGF8,1,Microparticles
2197,FAU,1,Microparticles
2521,FUS,1,Microparticles
2561,GABRB2,1,Microparticles
2998,GYS2,1,Microparticles
3010,HIST1H1T,1,Microparticles
3047,HBG1,3,Microparticles
3357,HTR2B,1,Microparticles
3635,INPP5D,6,Microparticles
3726,JUNB,1,Microparticles
3750,KCND1,1,Microparticles
3811,KIR3DL1,1,Microparticles
3851,KRT4,5,Microparticles
3884,KRT33B,3,Microparticles
3908,LAMA2,1,Microparticles
4139,MARK1,1,Microparticles
4236,MFAP1,1,Microparticles
4774,NFIA,1,Microparticles
4821,NKX2-2,1,Microparticles
4952,OCRL,1,Microparticles
5064,PALM,1,Microparticles
5209,PFKFB3,3,Microparticles
5243,ABCB1,1,Microparticles
5255,PHKA1,1,Microparticles
5271,SERPINB8,5,Microparticles
5294,PIK3CG,3,Microparticles
5347,PLK1,3,Microparticles
5618,PRLR,1,Microparticles
5798,PTPRN,1,Microparticles
5924,RASGRF2,1,Microparticles
6092,ROBO2,1,Microparticles
6103,RPGR,1,Microparticles
6196,RPS6KA2,4,Microparticles
6343,SCT,1,Microparticles
6368,CCL23,1,Microparticles
6407,SEMG2,1,Microparticles
6491,STIL,1,Microparticles
6775,STAT4,1,Microparticles
6788,STK3,5,Microparticles
6789,STK4,5,Microparticles
6873,TAF2,1,Microparticles
6921,TCEB1,1,Microparticles
7047,TGM4,1,Microparticles
7158,TP53BP1,1,Microparticles
7181,NR2C1,1,Microparticles
7517,XRCC3,1,Microparticles
7739,ZNF185,2,Microparticles
7871,SLMAP,1,Microparticles
7941,PLA2G7,1,Microparticles
8022,LHX3,1,Microparticles
8074,FGF23,1,Microparticles
8237,USP11,1,Microparticles
8289,ARID1A,1,Microparticles
8501,SLC43A1,1,Microparticles
8573,CASK,3,Microparticles
8623,ASMTL,1,Microparticles
8976,WASL,3,Microparticles
9348,NDST3,1,Microparticles
9382,COG1,3,Microparticles
9440,MED17,1,Microparticles
9688,NUP93,1,Microparticles
9736,USP34,1,Microparticles
9762,PROSAPIP1,1,Microparticles
9794,MAML1,1,Microparticles
9820,CUL7,1,Microparticles
9858,PPP1R26,1,Microparticles
9890,LPPR4,1,Microparticles
9905,SGSM2,1,Microparticles
9935,MAFB,1,Microparticles
9938,ARHGAP25,3,Microparticles
10107,TRIM10,1,Microparticles
10153,CEBPZ,1,Microparticles
10189,ALYREF,2,Microparticles
10233,LRRC23,1,Microparticles
10249,GLYAT,1,Microparticles
10260,DENND4A,1,Microparticles
10276,NET1,1,Microparticles
10343,PKDREJ,1,Microparticles
10635,RAD51AP1,1,Microparticles
10847,SRCAP,1,Microparticles
10908,PNPLA6,3,Microparticles
10915,TCERG1,1,Microparticles
11056,DDX52,1,Microparticles
11100,HNRNPUL1,2,Microparticles
11180,WDR6,3,Microparticles
22899,ARHGEF15,1,Microparticles
22904,SBNO2,1,Microparticles
22906,TRAK1,1,Microparticles
23001,WDFY3,3,Microparticles
23024,PDZRN3,1,Microparticles
23049,SMG1,1,Microparticles
23116,FAM179B,1,Microparticles
23198,PSME4,3,Microparticles
23224,SYNE2,1,Microparticles
23247,KIAA0556,1,Microparticles
23300,ATMIN,1,Microparticles
23369,PUM2,1,Microparticles
23371,TENC1,1,Microparticles
23400,ATP13A2,1,Microparticles
23418,CRB1,1,Microparticles
23473,CAPN7,1,Microparticles
23510,KCTD2,1,Microparticles
24139,EML2,3,Microparticles
24149,ZNF318,1,Microparticles
25878,MXRA5,1,Microparticles
26157,GIMAP2,1,Microparticles
26166,RGS22,1,Microparticles
26263,FBXO22,1,Microparticles
26353,HSPB8,1,Microparticles
26586,CKAP2,1,Microparticles
27352,SGSM3,1,Microparticles
29893,PSMC3IP,1,Microparticles
29985,SLC39A3,1,Microparticles
30000,TNPO2,4,Microparticles
30813,VSX1,1,Microparticles
49856,WRAP73,1,Microparticles
51474,LIMA1,3,Microparticles
51622,CCZ1,1,Microparticles
51655,RASD1,1,Microparticles
51710,ZNF44,1,Microparticles
53919,SLCO1C1,1,Microparticles
54014,BRWD1,2,Microparticles
54456,MOV10L1,1,Microparticles
54475,NLE1,1,Microparticles
54549,SDK2,2,Microparticles
54657,UGT1A4,1,Microparticles
54658,UGT1A1,1,Microparticles
54707,GPN2,1,Microparticles
54737,MPHOSPH8,1,Microparticles
54784,ALKBH4,1,Microparticles
54822,TRPM7,2,Microparticles
54897,CASZ1,1,Microparticles
55075,UACA,5,Microparticles
55140,ELP3,1,Microparticles
55342,STRBP,1,Microparticles
55511,SAGE1,1,Microparticles
55698,RADIL,1,Microparticles
55735,DNAJC11,3,Microparticles
55750,AGK,1,Microparticles
55805,LRP2BP,1,Microparticles
55867,SLC22A11,1,Microparticles
55870,ASH1L,1,Microparticles
55917,CTTNBP2NL,1,Microparticles
56001,NXF2,1,Microparticles
56919,DHX33,1,Microparticles
56987,BBX,1,Microparticles
57217,TTC7A,3,Microparticles
57448,BIRC6,3,Microparticles
57475,PLEKHH1,1,Microparticles
57510,XPO5,5,Microparticles
57679,ALS2,1,Microparticles
57690,TNRC6C,1,Microparticles
64324,NSD1,1,Microparticles
64682,ANAPC1,1,Microparticles
64753,CCDC136,1,Microparticles
65062,TMEM237,1,Microparticles
79034,C7orf26,1,Microparticles
79665,DHX40,1,Microparticles
79725,THAP9,1,Microparticles
79741,C10orf68,1,Microparticles
79780,CCDC82,1,Microparticles
79858,NEK11,1,Microparticles
80315,CPEB4,1,Microparticles
80700,UBXN6,3,Microparticles
80832,APOL4,1,Microparticles
83447,SLC25A31,2,Microparticles
83594,NUDT12,1,Microparticles
83606,C22orf13,1,Microparticles
83642,SELO,1,Microparticles
83889,WDR87,1,Microparticles
83992,CTTNBP2,1,Microparticles
84109,QRFPR,1,Microparticles
84159,ARID5B,1,Microparticles
84630,TTBK1,1,Microparticles
84631,SLITRK2,1,Microparticles
84706,GPT2,1,Microparticles
84787,SUV420H2,1,Microparticles
84865,CCDC142,1,Microparticles
84939,MUM1,1,Microparticles
85441,PRIC285,2,Microparticles
85464,SSH2,1,Microparticles
85479,DNAJC5B,1,Microparticles
90167,FRMD7,1,Microparticles
90231,KIAA2013,1,Microparticles
90313,TP53I13,1,Microparticles
91662,NLRP12,1,Microparticles
94240,EPSTI1,1,Microparticles
114789,SLC25A25,2,Microparticles
114798,SLITRK1,1,Microparticles
116840,CNTROB,1,Microparticles
116983,ACAP3,1,Microparticles
116986,AGAP2,1,Microparticles
117145,THEM4,1,Microparticles
120425,AMICA1,1,Microparticles
120534,C11orf46,1,Microparticles
123169,LEO1,1,Microparticles
126626,GABPB2,1,Microparticles
127707,KLHDC7A,1,Microparticles
133522,PPARGC1B,1,Microparticles
134265,AFAP1L1,1,Microparticles
138639,PTPDC1,1,Microparticles
139324,HDX,1,Microparticles
144195,SLC2A14,3,Microparticles
146279,TEKT5,1,Microparticles
147746,HIPK4,1,Microparticles
157680,VPS13B,1,Microparticles
161436,EML5,1,Microparticles
161823,ADAL,1,Microparticles
196403,DTX3,1,Microparticles
199720,GGN,1,Microparticles
200576,PIKFYVE,1,Microparticles
221476,PI16,1,Microparticles
221960,CCZ1B,1,Microparticles
222194,RSBN1L,2,Microparticles
222584,FAM83B,1,Microparticles
253558,LCLAT1,1,Microparticles
257218,SHPRH,1,Microparticles
267002,PGBD2,1,Microparticles
283489,CHAMP1,1,Microparticles
285331,CCDC66,1,Microparticles
285753,CEP57L1,1,Microparticles
286148,DPY19L4,1,Microparticles
338596,ST8SIA6,1,Microparticles
339451,KLHL17,1,Microparticles
341350,OVCH1,1,Microparticles
341405,ANKRD33,1,Microparticles
342574,KRT27,5,Microparticles
347240,KIF24,1,Microparticles
387357,THEMIS,1,Microparticles
388722,C1orf53,1,Microparticles
401124,DTHD1,1,Microparticles
442117,GALNTL6,1,Microparticles
653067,XAGE1E,1,Microparticles
653220,XAGE1B,1,Microparticles
728343,NXF2B,1,Microparticles
202,AIM1,2,Microvesicles
215,ABCD1,2,Microvesicles
224,ALDH3A2,2,Microvesicles
272,AMPD3,2,Microvesicles
317,APAF1,2,Microvesicles
360,AQP3,2,Microvesicles
366,AQP9,2,Microvesicles
400,ARL1,4,Microvesicles
409,ARRB2,2,Microvesicles
480,ATP1A4,4,Microvesicles
495,ATP4A,3,Microvesicles
537,ATP6AP1,2,Microvesicles
547,KIF1A,2,Microvesicles
550,AUP1,2,Microvesicles
613,BCR,4,Microvesicles
738,C11orf2,4,Microvesicles
834,CASP1,2,Microvesicles
836,CASP3,5,Microvesicles
867,CBL,2,Microvesicles
910,CD1B,2,Microvesicles
911,CD1C,4,Microvesicles
941,CD80,2,Microvesicles
942,CD86,2,Microvesicles
953,ENTPD1,2,Microvesicles
958,CD40,2,Microvesicles
965,CD58,2,Microvesicles
968,CD68,2,Microvesicles
972,CD74,2,Microvesicles
1130,LYST,2,Microvesicles
1147,CHUK,1,Microvesicles
1152,CKB,6,Microvesicles
1175,AP2S1,3,Microvesicles
1184,CLCN5,1,Microvesicles
1186,CLCN7,2,Microvesicles
1193,CLIC2,4,Microvesicles
1209,CLPTM1,2,Microvesicles
1234,CCR5,2,Microvesicles
1371,CPOX,1,Microvesicles
1378,CR1,2,Microvesicles
1432,MAPK14,2,Microvesicles
1436,CSF1R,1,Microvesicles
1438,CSF2RA,2,Microvesicles
1455,CSNK1G2,3,Microvesicles
1593,CYP27A1,2,Microvesicles
1612,DAPK1,2,Microvesicles
1629,DBT,4,Microvesicles
1730,DIAPH2,1,Microvesicles
1793,DOCK1,4,Microvesicles
1806,DPYD,2,Microvesicles
1819,DRG2,2,Microvesicles
1836,SLC26A2,1,Microvesicles
1977,EIF4E,4,Microvesicles
1981,EIF4G1,4,Microvesicles
1982,EIF4G2,4,Microvesicles
2011,MARK2,2,Microvesicles
2030,SLC29A1,7,Microvesicles
2036,EPB41L1,6,Microvesicles
2130,EWSR1,3,Microvesicles
2167,FABP4,2,Microvesicles
2180,ACSL1,3,Microvesicles
2185,PTK2B,1,Microvesicles
2203,FBP1,2,Microvesicles
2213,FCGR2B,1,Microvesicles
2242,FES,2,Microvesicles
2289,FKBP5,2,Microvesicles
2339,FNTA,2,Microvesicles
2517,FUCA1,5,Microvesicles
2548,GAA,7,Microvesicles
2582,GALE,4,Microvesicles
2588,GALNS,2,Microvesicles
2629,GBA,2,Microvesicles
2633,GBP1,2,Microvesicles
2634,GBP2,3,Microvesicles
2720,GLB1,8,Microvesicles
2768,GNA12,5,Microvesicles
2870,GRK6,2,Microvesicles
2875,GPT,1,Microvesicles
2952,GSTT1,3,Microvesicles
2990,GUSB,2,Microvesicles
3029,HAGH,1,Microvesicles
3052,HCCS,1,Microvesicles
3054,HCFC1,2,Microvesicles
3059,HCLS1,2,Microvesicles
3092,HIP1,1,Microvesicles
3099,HK2,2,Microvesicles
3109,HLA-DMB,2,Microvesicles
3117,HLA-DQA1,5,Microvesicles
3146,HMGB1,4,Microvesicles
3188,HNRNPH2,2,Microvesicles
3268,AGFG2,2,Microvesicles
3290,HSD11B1,2,Microvesicles
3321,IGSF3,4,Microvesicles
3430,IFI35,4,Microvesicles
3557,IL1RN,2,Microvesicles
3563,IL3RA,1,Microvesicles
3579,CXCR2,2,Microvesicles
3603,IL16,3,Microvesicles
3614,IMPDH1,4,Microvesicles
3631,INPP4A,1,Microvesicles
3658,IREB2,2,Microvesicles
3662,IRF4,2,Microvesicles
3663,IRF5,2,Microvesicles
3681,ITGAD,1,Microvesicles
3682,ITGAE,2,Microvesicles
3717,JAK2,2,Microvesicles
3718,JAK3,1,Microvesicles
3783,KCNN4,1,Microvesicles
3831,KLC1,5,Microvesicles
3850,KRT3,7,Microvesicles
3866,KRT15,3,Microvesicles
3965,LGALS9,2,Microvesicles
3988,LIPA,2,Microvesicles
4013,VWA5A,2,Microvesicles
4046,LSP1,3,Microvesicles
4064,CD180,2,Microvesicles
4074,M6PR,4,Microvesicles
4087,SMAD2,4,Microvesicles
4123,MAN2C1,3,Microvesicles
4124,MAN2A1,2,Microvesicles
4128,MAOA,2,Microvesicles
4134,MAP4,2,Microvesicles
4154,MBNL1,2,Microvesicles
4216,MAP3K4,1,Microvesicles
4321,MMP12,2,Microvesicles
4360,MRC1,2,Microvesicles
4507,MTAP,4,Microvesicles
4514,COX3,1,Microvesicles
4534,MTM1,2,Microvesicles
4597,MVD,4,Microvesicles
4644,MYO5A,2,Microvesicles
4660,PPP1R12B,1,Microvesicles
4671,NAIP,2,Microvesicles
4686,NCBP1,2,Microvesicles
4763,NF1,3,Microvesicles
4790,NFKB1,4,Microvesicles
4791,NFKB2,2,Microvesicles
4881,NPR1,2,Microvesicles
4928,NUP98,1,Microvesicles
4939,OAS2,4,Microvesicles
5025,P2RX4,1,Microvesicles
5032,P2RY11,2,Microvesicles
5063,PAK3,3,Microvesicles
5096,PCCB,1,Microvesicles
5184,PEPD,4,Microvesicles
5232,PGK2,4,Microvesicles
5257,PHKB,2,Microvesicles
5286,PIK3C2A,1,Microvesicles
5289,PIK3C3,2,Microvesicles
5293,PIK3CD,2,Microvesicles
5313,PKLR,7,Microvesicles
5321,PLA2G4A,4,Microvesicles
5330,PLCB2,2,Microvesicles
5338,PLD2,4,Microvesicles
5442,POLRMT,1,Microvesicles
5447,POR,5,Microvesicles
5510,PPP1R7,4,Microvesicles
5537,PPP6C,3,Microvesicles
5550,PREP,7,Microvesicles
5571,PRKAG1,4,Microvesicles
5595,MAPK3,5,Microvesicles
5604,MAP2K1,2,Microvesicles
5663,PSEN1,6,Microvesicles
5714,PSMD8,4,Microvesicles
5800,PTPRO,4,Microvesicles
5825,ABCD3,4,Microvesicles
5829,PXN,1,Microvesicles
5875,RABGGTA,3,Microvesicles
5903,RANBP2,2,Microvesicles
5911,RAP2A,4,Microvesicles
5922,RASA2,4,Microvesicles
5928,RBBP4,3,Microvesicles
5970,RELA,4,Microvesicles
6041,RNASEL,1,Microvesicles
6168,RPL37A,2,Microvesicles
6195,RPS6KA1,4,Microvesicles
6197,RPS6KA3,5,Microvesicles
6272,SORT1,2,Microvesicles
6305,SBF1,4,Microvesicles
6406,SEMG1,1,Microvesicles
6416,MAP2K4,2,Microvesicles
