ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
84279,PRADC1,1,Microvesicles,Q9BSG0
84283,TMEM79,1,Microvesicles,Q9BSE2
84284,NTPCR,1,Microvesicles,Q9BSD7
84285,EIF1AD,2,Microvesicles,Q8N9N8
84294,UTP23,1,Microvesicles,Q9BRU9
84295,PHF6,1,Microvesicles,Q8IWS0
84296,GINS4,1,Microvesicles,Q9BRT9
84298,LLPH,1,Microvesicles,Q9BRT6
84299,MIEN1,2,Microvesicles,Q9BRT3
84303,CHCHD6,2,Microvesicles,Q9BRQ6
84305,WIBG,2,Microvesicles,Q9BRP8
84306,PDCD2L,1,Microvesicles,Q9BRP1
84309,NUDT16L1,2,Microvesicles,Q9BRJ7
84310,C7orf50,2,Microvesicles,Q9BRJ6
84314,TMEM107,2,Microvesicles,Q6UX40
84317,CCDC115,1,Microvesicles,Q96NT0
84319,C3orf26,1,Microvesicles,Q9BQ75
84320,ACBD6,2,Microvesicles,Q9BR61
84324,SARNP,4,Microvesicles,P82979
84326,C16orf13,2,Microvesicles,Q96S19
84328,LZIC,2,Microvesicles,Q8WZA0
84331,FAM195A,2,Microvesicles,Q9BUT9
84335,AKT1S1,1,Microvesicles,Q96B36
84340,GFM2,1,Microvesicles,Q969S9
84343,HPS3,1,Microvesicles,Q969F9
84365,MKI67IP,3,Microvesicles,Q9BYG3
84376,HOOK3,1,Microvesicles,Q86VS8
84433,CARD11,2,Microvesicles,Q9BXL7
84440,RAB11FIP4,1,Microvesicles,Q86YS3
84444,DOT1L,1,Microvesicles,Q8TEK3
84445,LZTS2,2,Microvesicles,Q9BRK4
84447,SYVN1,2,Microvesicles,Q86TM6
84450,ZNF512,1,Microvesicles,Q96ME7
84456,L3MBTL3,1,Microvesicles,Q96JM7
84461,NEURL4,2,Microvesicles,Q96JN8
84498,FAM120B,1,Microvesicles,Q96EK7
84501,SPIRE2,1,Microvesicles,Q8WWL2
84514,GHDC,1,Microvesicles,Q8N2G8
84515,MCM8,3,Microvesicles,Q9UJA3
84516,DCTN5,1,Microvesicles,Q9BTE1
84518,CNFN,2,Microvesicles,Q9BYD5
84520,C14orf142,1,Microvesicles,Q9BXV9
84522,JAGN1,2,Microvesicles,Q8N5M9
84527,ZNF559,1,Microvesicles,Q9BR84
84545,MRPL43,3,Microvesicles,Q8N983
84549,MAK16,2,Microvesicles,Q9BXY0
84561,SLC12A8,1,Microvesicles,A0AV02
84572,GNPTG,3,Microvesicles,Q9UJJ9
84619,ZGPAT,1,Microvesicles,Q8N5A5
84632,AFAP1L2,1,Microvesicles,Q8N4X5
84641,HIATL1,1,Microvesicles,Q5SR56
84656,GLYR1,2,Microvesicles,Q49A26
84661,DPY30,2,Microvesicles,Q9C005
84669,USP32,1,Microvesicles,Q8NFA0
84674,CARD6,1,Microvesicles,Q9BX69
84678,KDM2B,1,Microvesicles,Q8NHM5
84680,ACCS,1,Microvesicles,Q96QU6
84695,LOXL3,2,Microvesicles,P58215
84717,HDGFRP2,1,Microvesicles,Q7Z4V5
84722,PSRC1,2,Microvesicles,Q6PGN9
84727,SPSB2,1,Microvesicles,Q99619
84733,CBX2,1,Microvesicles,Q14781
84792,FAM220A,2,Microvesicles,Q7Z4H9
84803,AGPAT9,1,Microvesicles,Q53EU6
84804,MFSD9,1,Microvesicles,Q8NBP5
84818,IL17RC,1,Microvesicles,Q8NAC3
84823,LMNB2,3,Microvesicles,Q03252
84833,USMG5,2,Microvesicles,Q96IX5
84842,HPDL,1,Microvesicles,Q96IR7
84844,PHF5A,1,Microvesicles,Q7RTV0
84858,ZNF503,2,Microvesicles,Q96F45
84861,KLHL22,1,Microvesicles,Q53GT1
84864,MINA,1,Microvesicles,Q8IUF8
84869,CBR4,1,Microvesicles,Q8N4T8
84872,ZC3H10,2,Microvesicles,Q96K80
84875,PARP10,3,Microvesicles,Q53GL7
84876,ORAI1,2,Microvesicles,Q96D31
84883,AIFM2,1,Microvesicles,Q9BRQ8
84888,SPPL2A,1,Microvesicles,Q8TCT8
84890,ADO,1,Microvesicles,Q96SZ5
84895,FAM73B,1,Microvesicles,Q7L4E1
84900,RNFT2,1,Microvesicles,Q96EX2
84902,CEP89,2,Microvesicles,Q96ST8
84904,C9orf100,2,Microvesicles,Q8N4T4
84908,FAM136A,3,Microvesicles,Q96C01
84910,TMEM87B,1,Microvesicles,Q96K49
84916,CIRH1A,2,Microvesicles,Q969X6
84918,LRP11,1,Microvesicles,Q86VZ4
84923,FAM104A,2,Microvesicles,Q969W3
84925,DIRC2,2,Microvesicles,Q96SL1
84926,SPRYD3,3,Microvesicles,Q8NCJ5
84928,TMEM209,1,Microvesicles,Q96SK2
84930,MASTL,1,Microvesicles,Q96GX5
84932,RAB2B,2,Microvesicles,Q8WUD1
84936,ZFYVE19,1,Microvesicles,Q96K21
84938,ATG4C,1,Microvesicles,Q96DT6
84946,LTV1,1,Microvesicles,Q96GA3
84947,SERAC1,1,Microvesicles,Q96JX3
84948,TIGD5,3,Microvesicles,Q53EQ6
84950,PRPF38A,1,Microvesicles,Q8NAV1
84951,TNS4,1,Microvesicles,Q8IZW8
84952,CGNL1,1,Microvesicles,Q0VF96
84954,MPND,2,Microvesicles,Q8N594
84955,NUDCD1,1,Microvesicles,Q96RS6
84958,SYTL1,1,Microvesicles,Q8IYJ3
84959,UBASH3B,2,Microvesicles,Q8TF42
84961,FBXL20,1,Microvesicles,Q96IG2
84962,AJUBA,2,Microvesicles,Q96IF1
84966,IGSF21,1,Microvesicles,Q96ID5
84971,ATG4D,1,Microvesicles,Q86TL0
84978,FRMD5,3,Microvesicles,Q7Z6J6
84988,PPP1R16A,2,Microvesicles,Q96I34
84991,RBM17,2,Microvesicles,Q96I25
84993,UBL7,2,Microvesicles,Q96S82
85012,TCEAL3,2,Microvesicles,Q969E4
85013,TMEM128,1,Microvesicles,Q5BJH2
85014,TMEM141,2,Microvesicles,Q96I45
85021,REPS1,1,Microvesicles,Q96D71
85236,HIST1H2BK,3,Microvesicles,O60814
85285,KRTAP4-1,2,Microvesicles,Q9BYQ7
85360,SYDE1,2,Microvesicles,Q6ZW31
85364,ZCCHC3,1,Microvesicles,Q9NUD5
85365,ALG2,2,Microvesicles,Q9H553
85366,MYLK2,2,Microvesicles,Q9H1R3
85376,RIMBP3,1,Microvesicles,Q9UFD9
85377,MICALL1,1,Microvesicles,Q8N3F8
85378,TUBGCP6,2,Microvesicles,Q96RT7
85379,KIAA1671,1,Microvesicles,Q9BY89
85406,DNAJC14,1,Microvesicles,Q6Y2X3
85407,NKD1,1,Microvesicles,Q969G9
85414,SLC45A3,1,Microvesicles,Q96JT2
85415,RHPN2,1,Microvesicles,Q8IUC4
85440,DOCK7,2,Microvesicles,Q96N67
85458,DIXDC1,2,Microvesicles,Q155Q3
85461,TANC1,1,Microvesicles,Q9C0D5
85462,FHDC1,1,Microvesicles,Q9C0D6
85465,EPT1,1,Microvesicles,Q9C0D9
85476,GFM1,1,Microvesicles,Q96RP9
87178,PNPT1,1,Microvesicles,Q8TCS8
88455,ANKRD13A,1,Microvesicles,Q8IZ07
89796,NAV1,2,Microvesicles,Q8NEY1
89797,NAV2,2,Microvesicles,Q8IVL1
89801,PPP1R3F,2,Microvesicles,Q6ZSY5
89845,ABCC10,1,Microvesicles,Q5T3U5
89846,FGD3,1,Microvesicles,Q5JSP0
89870,TRIM15,2,Microvesicles,Q9C019
89884,LHX4,1,Microvesicles,Q969G2
89887,ZNF628,2,Microvesicles,Q5EBL2
89890,KBTBD6,1,Microvesicles,Q86V97
89910,UBE3B,1,Microvesicles,Q7Z3V4
89941,RHOT2,2,Microvesicles,Q8IXI1
89970,RSPRY1,1,Microvesicles,Q96DX4
90007,MIDN,1,Microvesicles,Q504T8
90019,SYT8,1,Microvesicles,Q8NBV8
90060,CCDC120,2,Microvesicles,Q96HB5
90075,ZNF30,1,Microvesicles,P17039
90102,PHLDB2,2,Microvesicles,Q86SQ0
90120,C9orf69,2,Microvesicles,H0YL14
90196,SYS1,1,Microvesicles,Q8N2H4
90204,ZSWIM1,1,Microvesicles,Q9BR11
90249,UNC5A,2,Microvesicles,Q6ZN44
90268,FAM105B,1,Microvesicles,Q96BN8
90317,ZNF616,1,Microvesicles,Q08AN1
90333,ZNF468,1,Microvesicles,Q5VIY5
90379,DCAF15,1,Microvesicles,Q66K64
90381,C15orf42,1,Microvesicles,Q7Z2Z1
90390,MED30,1,Microvesicles,Q96HR3
90407,TMEM41A,1,Microvesicles,Q96HV5
90411,MCFD2,2,Microvesicles,Q8NI22
90423,ATP6V1E2,1,Microvesicles,Q96A05
90441,ZNF622,1,Microvesicles,Q969S3
90459,ERI1,1,Microvesicles,Q8IV48
90480,GADD45GIP1,2,Microvesicles,Q8TAE8
90488,C12orf23,1,Microvesicles,Q8WUH6
90522,YIF1B,2,Microvesicles,Q5BJH7
90550,MCU,1,Microvesicles,Q8NE86
90557,CCDC74A,1,Microvesicles,Q96AQ1
90624,LYRM7,1,Microvesicles,Q5U5X0
90678,LRSAM1,4,Microvesicles,Q6UWE0
90701,SEC11C,3,Microvesicles,Q9BY50
90806,ANGEL2,1,Microvesicles,Q5VTE6
90809,TMEM55B,2,Microvesicles,Q86T03
90861,HN1L,2,Microvesicles,Q9H910
90933,TRIM41,2,Microvesicles,Q8WV44
90990,KIFC2,2,Microvesicles,Q96AC6
91012,CERS5,1,Microvesicles,Q8N5B7
91039,DPP9,1,Microvesicles,Q86TI2
91056,AP5B1,1,Microvesicles,Q2VPB7
91107,TRIM47,2,Microvesicles,Q96LD4
91151,TIGD7,1,Microvesicles,Q6NT04
91289,LMF2,3,Microvesicles,Q9BU23
91373,UAP1L1,2,Microvesicles,Q3KQV9
91408,BTF3L4,1,Microvesicles,Q96K17
91409,CCDC74B,1,Microvesicles,Q96LY2
91582,RPS19BP1,2,Microvesicles,Q86WX3
91607,SLFN11,1,Microvesicles,Q7Z7L1
91608,RASL10B,2,Microvesicles,Q96S79
91612,CHURC1,2,Microvesicles,Q8WUH1
91614,DEPDC7,1,Microvesicles,Q96QD5
91647,ATPAF2,2,Microvesicles,Q8N5M1
91653,BOC,1,Microvesicles,Q9BWV1
91694,LONRF1,1,Microvesicles,Q17RB8
91746,YTHDC1,1,Microvesicles,Q96MU7
91782,CHMP7,1,Microvesicles,Q8WUX9
91833,WDR20,2,Microvesicles,Q8TBZ3
91860,CALML4,1,Microvesicles,Q96GE6
91862,MARVELD3,2,Microvesicles,Q96A59
91875,TTC5,1,Microvesicles,Q8N0Z6
91942,NDUFAF2,2,Microvesicles,Q8N183
91949,COG7,2,Microvesicles,P83436
92105,INTS4,1,Microvesicles,Q96HW7
92106,OXNAD1,2,Microvesicles,Q96HP4
92170,MTG1,1,Microvesicles,Q9BT17
92181,UBTD2,1,Microvesicles,Q8WUN7
92259,MRPS36,2,Microvesicles,P82909
92312,MEX3A,2,Microvesicles,A1L020
92335,STRADA,2,Microvesicles,Q7RTN6
92344,GORAB,1,Microvesicles,Q5T7V8
92346,C1orf105,2,Microvesicles,O95561
92399,MRRF,1,Microvesicles,Q96E11
92421,CHMP4C,3,Microvesicles,Q96CF2
92521,SPECC1,1,Microvesicles,Q5M775
92558,CCDC64,1,Microvesicles,Q6ZP65
92597,MOB1B,4,Microvesicles,Q7L9L4
92610,TIFA,1,Microvesicles,Q96CG3
92667,C20orf72,2,Microvesicles,Q9BQP7
92675,DTD1,2,Microvesicles,Q8TEA8
92745,SLC38A5,2,Microvesicles,Q8WUX1
92799,SHKBP1,1,Microvesicles,Q8TBC3
92815,HIST3H2A,4,Microvesicles,Q7L7L0
92822,ZNF276,1,Microvesicles,Q8N554
92840,REEP6,2,Microvesicles,Q96HR9
92856,IMP4,2,Microvesicles,Q96G21
92906,HNRPLL,2,Microvesicles,Q8WVV9
92912,UBE2Q2,1,Microvesicles,Q8WVN8
92960,PEX11G,1,Microvesicles,Q96HA9
92999,ZBTB47,2,Microvesicles,Q9UFB7
93099,DMKN,1,Microvesicles,Q6E0U4
93109,TMEM44,1,Microvesicles,Q2T9K0
93134,ZNF561,1,Microvesicles,Q8N587
93323,HAUS8,2,Microvesicles,Q9BT25
93380,MMGT1,2,Microvesicles,Q8N4V1
93436,ARMC6,2,Microvesicles,Q6NXE6
93487,MAPK1IP1L,3,Microvesicles,Q8NDC0
93550,ZFAND4,1,Microvesicles,Q86XD8
93589,CACNA2D4,1,Microvesicles,Q7Z3S7
93594,WDR67,2,Microvesicles,Q96DN5
93627,TBCK,1,Microvesicles,Q8TEA7
93663,ARHGAP18,4,Microvesicles,Q8N392
93664,CADPS2,1,Microvesicles,Q86UW7
93953,ACRC,1,Microvesicles,Q96QF7
93973,ACTR8,1,Microvesicles,Q9H981
93974,ATPIF1,3,Microvesicles,Q9UII2
94039,ZNF101,1,Microvesicles,Q8IZC7
94056,SYAP1,2,Microvesicles,Q96A49
94101,ORMDL1,1,Microvesicles,Q9P0S3
94103,ORMDL3,2,Microvesicles,Q8N138
94120,SYTL3,1,Microvesicles,Q4VX76
94121,SYTL4,2,Microvesicles,Q96C24
94134,ARHGAP12,1,Microvesicles,Q8IWW6
94239,H2AFV,4,Microvesicles,Q71UI9
94274,PPP1R14A,2,Microvesicles,Q96A00
95681,CEP41,1,Microvesicles,Q9BYV8
96764,TGS1,1,Microvesicles,Q96RS0
103910,MYL12B,4,Microvesicles,O14950
112398,EGLN2,1,Microvesicles,Q96KS0
112464,PRKCDBP,2,Microvesicles,Q969G5
112616,CMTM7,2,Microvesicles,Q96FZ5
112714,TUBA3E,2,Microvesicles,Q6PEY2
112724,RDH13,2,Microvesicles,Q8NBN7
112770,C1orf85,2,Microvesicles,Q8WWB7
112802,KRT71,4,Microvesicles,Q3SY84
112817,HOGA1,1,Microvesicles,Q86XE5
112849,C14orf149,2,Microvesicles,Q96EM0
112858,TP53RK,2,Microvesicles,Q96S44
112869,CCDC101,1,Microvesicles,Q96ES7
112936,VPS26B,2,Microvesicles,Q4G0F5
112950,MED8,1,Microvesicles,Q96G25
113026,PLCD3,1,Microvesicles,Q8N3E9
113146,AHNAK2,2,Microvesicles,Q8IVF2
113174,SAAL1,1,Microvesicles,Q96ER3
113178,SCAMP4,2,Microvesicles,Q969E2
113189,CHST14,3,Microvesicles,Q8NCH0
113201,CASC4,1,Microvesicles,Q6P4E1
113246,C12orf57,2,Microvesicles,Q99622
113251,LARP4,1,Microvesicles,Q71RC2
113263,GLCCI1,2,Microvesicles,Q86VQ1
113278,SLC52A3,1,Microvesicles,Q9NQ40
113452,TMEM54,2,Microvesicles,Q969K7
113510,HELQ,1,Microvesicles,Q8TDG4
113675,SDSL,3,Microvesicles,Q96GA7
113828,FAM83F,1,Microvesicles,Q8NEG4
113878,DTX2,2,Microvesicles,Q86UW9
114034,TOE1,2,Microvesicles,Q96GM8
114049,WBSCR22,2,Microvesicles,O43709
114088,TRIM9,1,Microvesicles,Q9C026
114327,EFHC1,1,Microvesicles,Q5JVL4
114757,CYGB,1,Microvesicles,Q8WWM9
114785,MBD6,2,Microvesicles,Q96DN6
114787,GPRIN1,2,Microvesicles,Q7Z2K8
114790,STK11IP,2,Microvesicles,Q8N1F8
114793,FMNL2,2,Microvesicles,Q96PY5
114799,ESCO1,1,Microvesicles,Q5FWF5
114818,KLHL29,1,Microvesicles,Q96CT2
114821,SCAND3,2,Microvesicles,Q6R2W3
114822,RHPN1,2,Microvesicles,Q8TCX5
114879,OSBPL5,2,Microvesicles,Q9H0X9
114880,OSBPL6,2,Microvesicles,Q9BZF3
114881,OSBPL7,1,Microvesicles,Q9BZF2
114882,OSBPL8,1,Microvesicles,Q9BZF1
114883,OSBPL9,1,Microvesicles,Q96SU4
114884,OSBPL10,1,Microvesicles,Q9BXB5
114885,OSBPL11,1,Microvesicles,Q9BXB4
114984,FLYWCH2,2,Microvesicles,Q96CP2
114991,ZNF618,2,Microvesicles,Q5T7W0
115098,CCDC124,2,Microvesicles,Q96CT7
115106,HAUS1,2,Microvesicles,Q96CS2
115286,SLC25A26,2,Microvesicles,Q70HW3
115290,FBXO17,2,Microvesicles,Q96EF6
115399,LRRC56,1,Microvesicles,Q8IYG6
115426,UHRF2,1,Microvesicles,Q96PU4
115548,FCHO2,1,Microvesicles,Q0JRZ9
115650,TNFRSF13C,1,Microvesicles,Q96RJ3
115703,ARHGAP33,2,Microvesicles,O14559
115708,TRMT61A,1,Microvesicles,Q96FX7
115817,DHRS1,2,Microvesicles,Q96LJ7
115827,RAB3C,1,Microvesicles,Q96E17
115908,CTHRC1,2,Microvesicles,Q96CG8
116028,RMI2,1,Microvesicles,Q96E14
116039,OSR2,1,Microvesicles,Q8N2R0
116092,DNTTIP1,2,Microvesicles,Q9H147
116143,WDR92,2,Microvesicles,Q96MX6
116154,PHACTR3,1,Microvesicles,Q96KR7
116224,FAM122A,1,Microvesicles,Q96E09
116228,COX20,2,Microvesicles,Q5RI15
116447,TOP1MT,2,Microvesicles,Q969P6
116448,OLIG1,1,Microvesicles,Q8TAK6
116496,FAM129A,4,Microvesicles,Q9BZQ8
116540,MRPL53,2,Microvesicles,Q96EL3
116841,SNAP47,2,Microvesicles,Q5SQN1
116984,ARAP2,2,Microvesicles,Q8WZ64
116985,ARAP1,2,Microvesicles,Q96P48
116988,AGAP3,2,Microvesicles,Q96P47
117177,RAB3IP,2,Microvesicles,Q96QF0
117246,FTSJ3,2,Microvesicles,Q8IY81
117247,SLC16A10,1,Microvesicles,Q8TF71
117584,RFFL,2,Microvesicles,Q8WZ73
118430,MUCL1,2,Microvesicles,Q96DR8
118460,EXOSC6,2,Microvesicles,Q5RKV6
118738,ZNF488,2,Microvesicles,Q96MN9
118788,PIK3AP1,1,Microvesicles,Q6ZUJ8
118813,ZFYVE27,2,Microvesicles,Q5T4F4
118881,COMTD1,3,Microvesicles,Q86VU5
118924,FRA10AC1,1,Microvesicles,Q70Z53
118980,SFXN2,1,Microvesicles,Q96NB2
119504,ANAPC16,2,Microvesicles,Q96DE5
119559,SFXN4,1,Microvesicles,Q6P4A7
120227,CYP2R1,2,Microvesicles,Q6VVX0
120379,PIH1D2,1,Microvesicles,Q8WWB5
121260,SLC15A4,2,Microvesicles,Q8N697
121274,ZNF641,1,Microvesicles,Q96N77
121441,NEDD1,1,Microvesicles,Q8NHV4
121457,IKBIP,3,Microvesicles,Q70UQ0
121512,FGD4,1,Microvesicles,Q96M96
121551,BTBD11,1,Microvesicles,A6QL63
121601,ANO4,1,Microvesicles,Q32M45
122011,CSNK1A1L,1,Microvesicles,Q8N752
122060,SLAIN1,1,Microvesicles,Q8ND83
122553,TRAPPC6B,1,Microvesicles,Q86SZ2
122622,ADSSL1,1,Microvesicles,Q8N142
122704,MRPL52,2,Microvesicles,Q86TS9
122769,LRR1,1,Microvesicles,Q96L50
122786,FRMD6,1,Microvesicles,Q96NE9
122809,SOCS4,1,Microvesicles,Q8WXH5
122830,NAA30,1,Microvesicles,Q147X3
123016,TTC8,1,Microvesicles,Q8TAM2
123036,TC2N,3,Microvesicles,Q8N9U0
123096,SLC25A29,1,Microvesicles,Q8N8R3
123228,SENP8,1,Microvesicles,Q96LD8
123283,TARSL2,1,Microvesicles,A2RTX5
123720,WHAMM,1,Microvesicles,Q8TF30
123879,DCUN1D3,2,Microvesicles,Q8IWE4
124044,SPATA2L,2,Microvesicles,Q8IUW3
124245,ZC3H18,2,Microvesicles,Q86VM9
124491,TMEM170A,1,Microvesicles,Q8WVE7
124540,MSI2,2,Microvesicles,Q96DH6
124565,SLC38A10,2,Microvesicles,Q9HBR0
124583,CANT1,1,Microvesicles,Q8WVQ1
124641,OVCA2,1,Microvesicles,Q8WZ82
124790,HEXIM2,2,Microvesicles,Q96MH2
124801,LSM12,2,Microvesicles,Q3MHD2
124930,ANKRD13B,1,Microvesicles,Q86YJ7
124995,MRPL10,1,Microvesicles,Q7Z7H8
124997,WDR81,1,Microvesicles,Q562E7
125061,AFMID,1,Microvesicles,Q63HM1
125228,FAM210A,2,Microvesicles,Q96ND0
125488,TTC39C,2,Microvesicles,Q8N584
125893,ZNF816,1,Microvesicles,Q0VGE8
125988,C19orf70,2,Microvesicles,Q5XKP0
126017,ZNF813,2,Microvesicles,Q6ZN06
126119,JOSD2,2,Microvesicles,Q8TAC2
126147,NTN5,1,Microvesicles,Q8WTR8
126282,TNFAIP8L1,1,Microvesicles,Q8WVP5
126299,ZNF428,1,Microvesicles,Q96B54
126308,MOB3A,4,Microvesicles,Q96BX8
126321,MFSD12,2,Microvesicles,Q6NUT3
126328,NDUFA11,3,Microvesicles,Q86Y39
126353,C19orf21,1,Microvesicles,Q8IVT2
126374,WTIP,1,Microvesicles,A6NIX2
126375,ZNF792,1,Microvesicles,Q3KQV3
126382,NR2C2AP,3,Microvesicles,Q86WQ0
126432,RINL,1,Microvesicles,Q6ZS11
126695,C1orf172,1,Microvesicles,Q8NAX2
126789,PUSL1,2,Microvesicles,Q8N0Z8
126792,B3GALT6,2,Microvesicles,Q96L58
126969,SLC44A3,1,Microvesicles,Q8N4M1
127018,LYPLAL1,1,Microvesicles,Q5VWZ2
127253,TYW3,2,Microvesicles,Q6IPR3
127262,TPRG1L,2,Microvesicles,Q5T0D9
127294,MYOM3,1,Microvesicles,Q5VTT5
127396,ZNF684,1,Microvesicles,Q5T5D7
127700,OSCP1,2,Microvesicles,Q8WVF1
127703,C1orf216,2,Microvesicles,Q8TAB5
127733,UBXN10,2,Microvesicles,Q96LJ8
127943,FCRLB,3,Microvesicles,Q6BAA4
128077,LIX1L,1,Microvesicles,Q8IVB5
128178,EDARADD,2,Microvesicles,Q8WWZ3
128239,IQGAP3,2,Microvesicles,Q86VI3
128240,APOA1BP,3,Microvesicles,Q8NCW5
128272,ARHGEF19,1,Microvesicles,Q8IW93
128312,HIST3H2BB,2,Microvesicles,Q8N257
128346,C1orf162,1,Microvesicles,Q8NEQ5
128553,TSHZ2,1,Microvesicles,Q9NRE2
128611,ZNF831,1,Microvesicles,Q5JPB2
129049,SGSM1,1,Microvesicles,Q2NKQ1
129285,PPP1R21,2,Microvesicles,Q6ZMI0
129401,NUP35,1,Microvesicles,Q8NFH5
129563,DIS3L2,1,Microvesicles,Q8IYB7
129642,MBOAT2,2,Microvesicles,Q6ZWT7
129831,RBM45,1,Microvesicles,Q8IUH3
130026,ICA1L,1,Microvesicles,Q8NDH6
130074,FAM168B,2,Microvesicles,A1KXE4
130507,UBR3,1,Microvesicles,Q6ZT12
130535,KCTD18,1,Microvesicles,Q6PI47
130557,ZNF513,1,Microvesicles,Q8N8E2
130576,LYPD6B,1,Microvesicles,Q8NI32
130612,TMEM198,1,Microvesicles,Q66K66
130617,ZFAND2B,1,Microvesicles,Q8WV99
131076,CCDC58,2,Microvesicles,Q4VC31
131118,DNAJC19,1,Microvesicles,Q96DA6
131408,FAM131A,2,Microvesicles,Q6UXB0
131566,DCBLD2,2,Microvesicles,Q96PD2
131583,FAM43A,2,Microvesicles,Q8N2R8
131601,TPRA1,1,Microvesicles,Q86W33
131616,TMEM42,1,Microvesicles,Q69YG0
131870,NUDT16,3,Microvesicles,Q96DE0
131965,METTL6,1,Microvesicles,Q8TCB7
132001,TAMM41,1,Microvesicles,Q96BW9
132158,GLYCTK,2,Microvesicles,Q8IVS8
132160,PPM1M,1,Microvesicles,Q96MI6
132299,OCIAD2,2,Microvesicles,Q56VL3
132720,C4orf32,1,Microvesicles,Q8N8J7
132949,AASDH,1,Microvesicles,Q4L235
133584,EGFLAM,2,Microvesicles,Q63HQ2
133619,PRRC1,2,Microvesicles,Q96M27
133957,CCDC127,2,Microvesicles,Q96BQ5
134285,TMEM171,2,Microvesicles,Q8WVE6
134430,WDR36,1,Microvesicles,Q8NI36
134492,NUDCD2,1,Microvesicles,Q8WVJ2
134549,SHROOM1,2,Microvesicles,Q2M3G4
134553,C5orf24,2,Microvesicles,Q7Z6I8
134728,IRAK1BP1,1,Microvesicles,Q5VVH5
134957,STXBP5,1,Microvesicles,Q5T5C0
135112,NCOA7,1,Microvesicles,Q8NI08
135114,HINT3,2,Microvesicles,Q9NQE9
135293,PM20D2,1,Microvesicles,Q8IYS1
136051,ZNF786,1,Microvesicles,Q8N393
136895,C7orf31,1,Microvesicles,Q8N865
137075,CLDN23,1,Microvesicles,Q96B33
137392,FAM92A1,2,Microvesicles,A1XBS5
137492,VPS37A,1,Microvesicles,Q8NEZ2
138151,NACC2,2,Microvesicles,Q96BF6
138311,FAM69B,2,Microvesicles,Q5VUD6
138428,PTRH1,2,Microvesicles,Q86Y79
138474,TAF1L,1,Microvesicles,Q8IZX4
139231,FAM199X,1,Microvesicles,Q6PEV8
139285,FAM123B,1,Microvesicles,Q5JTC6
139322,APOOL,1,Microvesicles,Q6UXV4
139341,FUNDC1,3,Microvesicles,Q8IVP5
139596,UPRT,2,Microvesicles,Q96BW1
139728,PNCK,1,Microvesicles,Q6P2M8
139818,DOCK11,1,Microvesicles,Q5JSL3
139886,SPIN4,1,Microvesicles,Q56A73
140290,TCP10L,1,Microvesicles,Q8TDR4
140459,ASB6,3,Microvesicles,Q9NWX5
140462,ASB9,1,Microvesicles,Q96DX5
140467,ZNF358,1,Microvesicles,Q9NW07
140686,WFDC3,2,Microvesicles,Q8IUB2
140735,DYNLL2,3,Microvesicles,Q96FJ2
140809,SRXN1,2,Microvesicles,Q9BYN0
140823,ROMO1,3,Microvesicles,P60602
140838,NANP,1,Microvesicles,Q8TBE9
140890,SREK1,1,Microvesicles,Q8WXA9
140901,STK35,1,Microvesicles,Q8TDR2
142678,MIB2,1,Microvesicles,Q96AX9
143187,VTI1A,1,Microvesicles,Q96AJ9
143279,HECTD2,1,Microvesicles,Q5U5R9
143689,PIWIL4,1,Microvesicles,Q7Z3Z4
143879,KBTBD3,1,Microvesicles,Q8NAB2
143884,CWF19L2,2,Microvesicles,Q2TBE0
143888,KDELC2,2,Microvesicles,Q7Z4H8
144406,WDR66,1,Microvesicles,Q8TBY9
144455,E2F7,1,Microvesicles,Q96AV8
144501,KRT80,1,Microvesicles,Q6KB66
144577,C12orf66,1,Microvesicles,Q96MD2
144717,FAM109A,2,Microvesicles,Q8N4B1
145173,B3GALTL,1,Microvesicles,Q6Y288
145226,RDH12,1,Microvesicles,Q96NR8
145264,SERPINA12,2,Microvesicles,Q8IW75
145389,SLC38A6,1,Microvesicles,Q8IZM9
145501,ISM2,2,Microvesicles,Q6H9L7
145508,CEP128,1,Microvesicles,Q6ZU80
145553,MDP1,1,Microvesicles,Q86V88
145773,FAM81A,1,Microvesicles,Q8TBF8
146059,CDAN1,1,Microvesicles,Q8IWY9
146206,RLTPR,2,Microvesicles,Q6F5E8
146223,CMTM4,3,Microvesicles,Q8IZR5
146547,PRSS36,2,Microvesicles,Q5K4E3
147011,PROCA1,2,Microvesicles,Q8NCQ7
147111,NOTUM,1,Microvesicles,Q6P988
147138,TMC8,2,Microvesicles,Q8IU68
147179,WIPF2,2,Microvesicles,Q8TF74
147495,APCDD1,2,Microvesicles,Q8J025
147657,ZNF480,1,Microvesicles,Q8WV37
147912,SIX5,1,Microvesicles,Q8N196
147965,FAM98C,1,Microvesicles,Q17RN3
148022,TICAM1,2,Microvesicles,Q8IUC6
148206,ZNF714,2,Microvesicles,Q96N38
148223,C19orf25,2,Microvesicles,Q9UFG5
148229,ATP8B3,1,Microvesicles,O60423
148266,ZNF569,1,Microvesicles,Q5MCW4
148304,C1orf74,2,Microvesicles,Q96LT6
148641,SLC35F3,2,Microvesicles,Q8IY50
148867,SLC30A7,1,Microvesicles,Q8NEW0
148932,MOB3C,1,Microvesicles,Q70IA8
149018,LELP1,1,Microvesicles,Q5T871
149345,SHISA4,2,Microvesicles,Q96DD7
149371,EXOC8,1,Microvesicles,Q8IYI6
