ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
4703,P20929,NEB,8,Exosomes
4811,P14543,NID1,12,Exosomes
4825,P78426,NKX6-1,2,Exosomes
4835,P16083,NQO2,3,Exosomes
4864,O15118,NPC1,9,Exosomes
4868,O60500,NPHS1,3,Exosomes
4899,Q16656,NRF1,1,Exosomes
4907,P21589,NT5E,32,Exosomes
5025,Q99571,P2RX4,5,Exosomes
5048,P43034,PAFAH1B1,19,Exosomes
5049,P68402,PAFAH1B2,11,Exosomes
5092,P61457,PCBD1,6,Exosomes
5093,Q15365,PCBP1,32,Exosomes
5104,P05154,SERPINA5,10,Exosomes
5105,P35558,PCK1,2,Exosomes
5119,Q9HD42,CHMP1A,12,Exosomes
5134,Q16342,PDCD2,1,Exosomes
5151,O60658,PDE8A,2,Exosomes
5169,O14638,ENPP3,6,Exosomes
5172,O43511,SLC26A4,5,Exosomes
5174,Q5T2W1,PDZK1,7,Exosomes
5176,P36955,SERPINF1,22,Exosomes
5184,P12955,PEPD,9,Exosomes
5217,P35080,PFN2,12,Exosomes
5226,P52209,PGD,40,Exosomes
5236,P36871,PGM1,19,Exosomes
5243,P08183,ABCB1,17,Exosomes
5250,Q00325,SLC25A3,8,Exosomes
5265,P01009,SERPINA1,25,Exosomes
5267,P29622,SERPINA4,2,Exosomes
5269,P35237,SERPINB6,13,Exosomes
5275,Q9UIV8,SERPINB13,1,Exosomes
5284,P01833,PIGR,22,Exosomes
5286,O00443,PIK3C2A,9,Exosomes
5304,P12273,PIP,9,Exosomes
5310,P98161,PKD1,7,Exosomes
5311,Q13563,PKD2,4,Exosomes
5313,P30613,PKLR,14,Exosomes
5314,P08F94,PKHD1,5,Exosomes
5333,P51178,PLCD1,8,Exosomes
5351,Q02809,PLOD1,20,Exosomes
5357,Q14651,PLS1,15,Exosomes
5359,O15162,PLSCR1,20,Exosomes
5412,O95164,UBL3,5,Exosomes
5420,O00592,PODXL,15,Exosomes
5476,P10619,CTSA,11,Exosomes
5479,P23284,PPIB,37,Exosomes
5493,O60437,PPL,13,Exosomes
5510,Q15435,PPP1R7,10,Exosomes
5547,P42785,PRCP,7,Exosomes
5576,P13861,PRKAR2A,18,Exosomes
5578,P17252,PRKCA,8,Exosomes
5580,Q05655,PRKCD,3,Exosomes
5583,P24723,PRKCH,1,Exosomes
5584,P41743,PRKCI,7,Exosomes
5590,Q05513,PRKCZ,6,Exosomes
5621,F7VJQ1,PRNP,12,Exosomes
5621,P04156,PRNP,12,Exosomes
5652,Q16651,PRSS8,17,Exosomes
5657,P24158,PRTN3,1,Exosomes
5660,P07602,PSAP,26,Exosomes
5682,P25786,PSMA1,42,Exosomes
5684,P25788,PSMA3,42,Exosomes
5686,P28066,PSMA5,40,Exosomes
5691,P49720,PSMB3,37,Exosomes
5693,P28074,PSMB5,32,Exosomes
5705,P62195,PSMC5,28,Exosomes
5706,P62333,PSMC6,32,Exosomes
5709,O43242,PSMD3,21,Exosomes
5718,O00232,PSMD12,23,Exosomes
5783,Q12923,PTPN13,4,Exosomes
5800,Q16827,PTPRO,6,Exosomes
5860,P09417,QDPR,5,Exosomes
5865,P20337,RAB3B,16,Exosomes
5872,P51153,RAB13,38,Exosomes
5873,P51159,RAB27A,14,Exosomes
5910,P52306,RAP1GDS1,11,Exosomes
5917,P54136,RARS,25,Exosomes
5934,Q08999,RBL2,1,Exosomes
5950,P02753,RBP4,6,Exosomes
5962,P35241,RDX,52,Exosomes
5973,P51606,RENBP,3,Exosomes
5981,P35251,RFC1,4,Exosomes
6009,Q15382,RHEB,13,Exosomes
6092,Q9HCK4,ROBO2,3,Exosomes
6102,O75695,RP2,15,Exosomes
6205,P62280,RPS11,33,Exosomes
6222,P62269,RPS18,36,Exosomes
6237,P10301,RRAS,30,Exosomes
6239,Q92766,RREB1,3,Exosomes
6261,P21817,RYR1,6,Exosomes
6275,P26447,S100A4,7,Exosomes
6277,P06703,S100A6,30,Exosomes
6279,P05109,S100A8,24,Exosomes
6280,P06702,S100A9,18,Exosomes
6281,P60903,S100A10,15,Exosomes
6286,P25815,S100P,8,Exosomes
6317,P29508,SERPINB3,11,Exosomes
6318,P48594,SERPINB4,5,Exosomes
6336,Q9Y5Y9,SCN10A,1,Exosomes
6382,P18827,SDC1,31,Exosomes
6386,O00560,SDCBP,86,Exosomes
6396,P55735,SEC13,9,Exosomes
6398,Q8WVN6,SECTM1,1,Exosomes
6451,O75368,SH3BGRL,10,Exosomes
6470,P34896,SHMT1,10,Exosomes
6505,P43005,SLC1A1,6,Exosomes
6518,P22732,SLC2A5,9,Exosomes
6519,Q07837,SLC3A1,4,Exosomes
6520,P08195,SLC3A2,67,Exosomes
6521,P02730,SLC4A1,3,Exosomes
6523,P13866,SLC5A1,10,Exosomes
6524,P31639,SLC5A2,6,Exosomes
6540,Q9NSD5,SLC6A13,2,Exosomes
6550,P48764,SLC9A3,3,Exosomes
6557,Q13621,SLC12A1,15,Exosomes
6559,P55017,SLC12A3,10,Exosomes
6565,Q16348,SLC15A2,3,Exosomes
6576,P53007,SLC25A1,7,Exosomes
6582,O15244,SLC22A2,4,Exosomes
6584,O76082,SLC22A5,4,Exosomes
6608,Q99835,SMO,5,Exosomes
6623,O76070,SNCG,4,Exosomes
6647,P00441,SOD1,20,Exosomes
6652,Q00796,SORD,11,Exosomes
6653,Q92673,SORL1,10,Exosomes
6683,Q9UBP0,SPAST,7,Exosomes
6697,P35270,SPR,11,Exosomes
6707,Q9UBC9,SPRR3,4,Exosomes
6714,P12931,SRC,27,Exosomes
6717,P30626,SRI,37,Exosomes
6794,Q15831,STK11,1,Exosomes
6809,Q13277,STX3,11,Exosomes
6812,P61764,STXBP1,5,Exosomes
6813,Q15833,STXBP2,20,Exosomes
6845,P51809,VAMP7,12,Exosomes
6856,Q16563,SYPL1,13,Exosomes
6906,P05543,SERPINA7,13,Exosomes
7007,O75443,TECTA,1,Exosomes
7047,P49221,TGM4,8,Exosomes
7049,Q03167,TGFBR3,2,Exosomes
7052,P21980,TGM2,22,Exosomes
7057,P07996,THBS1,50,Exosomes
7070,P04216,THY1,17,Exosomes
7086,P29401,TKT,35,Exosomes
7105,O43657,TSPAN6,17,Exosomes
7113,O15393,TMPRSS2,11,Exosomes
7251,Q99816,TSG101,72,Exosomes
7264,Q13630,TSTA3,13,Exosomes
7266,Q99615,DNAJC7,13,Exosomes
7273,Q8WZ42,TTN,35,Exosomes
7280,Q13885,TUBB2A,38,Exosomes
7295,P10599,TXN,33,Exosomes
7326,P62253,UBE2G1,1,Exosomes
7348,O75841,UPK1B,5,Exosomes
7369,P07911,UMOD,11,Exosomes
7379,O00526,UPK2,6,Exosomes
7380,O75631,UPK3A,4,Exosomes
7402,P46939,UTRN,16,Exosomes
7419,Q9Y277,VDAC3,7,Exosomes
7429,P09327,VIL1,8,Exosomes
7450,P04275,VWF,8,Exosomes
7512,O43895,XPNPEP2,12,Exosomes
7531,P62258,YWHAE,87,Exosomes
7532,P61981,YWHAG,52,Exosomes
7533,Q04917,YWHAH,47,Exosomes
7827,Q9NP85,NPHS2,8,Exosomes
7832,P78543,BTG2,1,Exosomes
7841,Q13724,MOGS,5,Exosomes
7916,P48634,PRRC2A,3,Exosomes
8000,O43653,PSCA,5,Exosomes
8029,O60494,CUBN,8,Exosomes
8073,Q12974,PTP4A2,11,Exosomes
8291,O75923,DYSF,10,Exosomes
8407,P37802,TAGLN2,54,Exosomes
8411,Q15075,EEA1,8,Exosomes
8424,O75936,BBOX1,3,Exosomes
8428,Q9Y6E0,STK24,19,Exosomes
8450,Q13620,CUL4B,14,Exosomes
8452,Q13618,CUL3,9,Exosomes
8455,O75882,ATRN,18,Exosomes
8476,Q5VT25,CDC42BPA,3,Exosomes
8499,O75334,PPFIA2,1,Exosomes
8566,O00764,PDXK,16,Exosomes
8574,O43488,AKR7A2,17,Exosomes
8611,O14494,PPAP2A,4,Exosomes
8647,O95342,ABCB11,1,Exosomes
8649,Q9UHA4,LAMTOR3,2,Exosomes
8671,Q9Y6R1,SLC4A4,4,Exosomes
8673,Q9BV40,VAMP8,18,Exosomes
8724,O60493,SNX3,9,Exosomes
8735,Q9UKX3,MYH13,4,Exosomes
8773,O00161,SNAP23,37,Exosomes
8774,Q99747,NAPG,13,Exosomes
8775,P54920,NAPA,19,Exosomes
8789,O00757,FBP2,3,Exosomes
8796,O95171,SCEL,1,Exosomes
8803,Q9P2R7,SUCLA2,3,Exosomes
8836,Q92820,GGH,14,Exosomes
8842,O43490,PROM1,25,Exosomes
8857,Q9Y6R7,FCGBP,16,Exosomes
8858,P22891,PROZ,2,Exosomes
8878,Q13501,SQSTM1,18,Exosomes
8907,Q9BXS5,AP1M1,12,Exosomes
8934,O14966,RAB7L1,9,Exosomes
8976,O00401,WASL,1,Exosomes
8985,O60568,PLOD3,18,Exosomes
8991,Q13228,SELENBP1,12,Exosomes
8993,O75594,PGLYRP1,1,Exosomes
8997,O60229,KALRN,4,Exosomes
9022,O95833,CLIC3,6,Exosomes
9031,Q9UIG0,BAZ1B,2,Exosomes
9043,O60271,SPAG9,8,Exosomes
9052,Q8NFJ5,GPRC5A,20,Exosomes
9058,Q13183,SLC13A2,3,Exosomes
9114,P61421,ATP6V0D1,15,Exosomes
9146,O14964,HGS,16,Exosomes
9179,O00189,AP4M1,1,Exosomes
9296,Q16864,ATP6V1F,6,Exosomes
9317,Q96BW5,PTER,4,Exosomes
9322,Q15642,TRIP10,8,Exosomes
9351,Q15599,SLC9A3R2,10,Exosomes
9353,O94813,SLIT2,7,Exosomes
9356,Q4U2R8,SLC22A6,3,Exosomes
9365,Q9UEF7,KL,8,Exosomes
9368,O14745,SLC9A3R1,29,Exosomes
9371,O15066,KIF3B,2,Exosomes
9376,Q8TCC7,SLC22A8,3,Exosomes
9380,Q9UBQ7,GRHPR,15,Exosomes
9390,Q9Y226,SLC22A13,2,Exosomes
9407,O60235,TMPRSS11D,1,Exosomes
9445,Q9Y287,ITM2B,11,Exosomes
9446,P78417,GSTO1,18,Exosomes
9476,O96009,NAPSA,11,Exosomes
9525,O75351,VPS4B,20,Exosomes
9528,Q9BXS4,TMEM59,6,Exosomes
9545,O95716,RAB3D,23,Exosomes
9550,O75348,ATP6V1G1,7,Exosomes
9578,Q9Y5S2,CDC42BPB,13,Exosomes
9586,Q02930,CREB5,3,Exosomes
9696,Q5TZA2,CROCC,10,Exosomes
9704,Q14147,DHX34,1,Exosomes
9725,O94886,TMEM63A,4,Exosomes
9748,Q9H2G2,SLK,13,Exosomes
9798,P53990,IST1,42,Exosomes
9853,Q8N2Y8,RUSC2,3,Exosomes
9943,O95747,OXSR1,14,Exosomes
9963,Q9UHI7,SLC23A1,6,Exosomes
9980,Q9Y3R5,DOPEY2,8,Exosomes
10006,Q8IZP0,ABI1,22,Exosomes
10007,P46926,GNPDA1,13,Exosomes
10016,O75340,PDCD6,37,Exosomes
10043,O60784,TOM1,4,Exosomes
10058,Q9NP58,ABCB6,3,Exosomes
10060,O60706,ABCC9,4,Exosomes
10075,Q7Z6Z7,HUWE1,13,Exosomes
10092,O15511,ARPC5,17,Exosomes
10099,O60637,TSPAN3,9,Exosomes
10103,O60635,TSPAN1,11,Exosomes
10158,Q13113,PDZK1IP1,3,Exosomes
10159,O75787,ATP6AP2,19,Exosomes
10189,Q86V81,ALYREF,5,Exosomes
10217,O15194,CTDSPL,1,Exosomes
10247,P52758,HRSP12,8,Exosomes
10269,O75844,ZMPSTE24,2,Exosomes
10294,O60884,DNAJA2,26,Exosomes
10327,P14550,AKR1A1,26,Exosomes
10397,Q92597,NDRG1,17,Exosomes
10409,P80723,BASP1,39,Exosomes
10411,O95398,RAPGEF3,8,Exosomes
10417,Q9BUD6,SPON2,6,Exosomes
10422,Q9BSL1,UBAC1,1,Exosomes
10443,Q92802,N4BP2L2,1,Exosomes
10458,Q9UQB8,BAIAP2,24,Exosomes
10493,Q99536,VAT1,40,Exosomes
10519,Q99828,CIB1,18,Exosomes
10529,O76041,NEBL,1,Exosomes
10540,Q13561,DCTN2,18,Exosomes
10552,Q92747,ARPC1A,11,Exosomes
10562,Q6UX06,OLFM4,11,Exosomes
10591,O43598,C6orf108,3,Exosomes
10592,O95347,SMC2,14,Exosomes
10598,O95433,AHSA1,11,Exosomes
10617,O95630,STAMBP,8,Exosomes
10654,Q15126,PMVK,14,Exosomes
10747,O00187,MASP2,15,Exosomes
10755,O14908,GIPC1,23,Exosomes
10767,Q9Y450,HBS1L,3,Exosomes
10787,Q9Y2A7,NCKAP1,12,Exosomes
10788,Q13576,IQGAP2,10,Exosomes
10840,O75891,ALDH1L1,7,Exosomes
10841,O95954,FTCD,7,Exosomes
10875,Q14314,FGL2,5,Exosomes
10878,Q02985,CFHR3,2,Exosomes
10893,Q9Y5R2,MMP24,3,Exosomes
10920,Q99627,COPS8,15,Exosomes
10938,Q9H4M9,EHD1,45,Exosomes
10960,Q12907,LMAN2,18,Exosomes
10970,Q07065,CKAP4,13,Exosomes
10974,Q15847,C10orf116,3,Exosomes
11001,O14975,SLC27A2,5,Exosomes
11034,P60981,DSTN,23,Exosomes
11043,Q9UJV3,MID2,1,Exosomes
11045,O00322,UPK1A,8,Exosomes
11127,Q9Y496,KIF3A,9,Exosomes
11164,Q9UKK9,NUDT5,5,Exosomes
11181,O43280,TREH,3,Exosomes
11190,Q9BV73,CEP250,1,Exosomes
11235,Q9BUL8,PDCD10,22,Exosomes
11240,Q9Y2J8,PADI2,4,Exosomes
11252,Q9UNF0,PACSIN2,24,Exosomes
11261,Q99653,CHP1,16,Exosomes
11267,Q96H20,SNF8,9,Exosomes
11269,Q9UMR2,DDX19B,8,Exosomes
11280,Q9UI33,SCN11A,2,Exosomes
11313,O95372,LYPLA2,13,Exosomes
11315,Q99497,PARK7,42,Exosomes
11332,O00154,ACOT7,24,Exosomes
22837,Q53SF7,COBLL1,4,Exosomes
22866,Q8WXI2,CNKSR2,6,Exosomes
22875,Q9Y6X5,ENPP4,9,Exosomes
22930,Q15042,RAB3GAP1,7,Exosomes
22949,Q14914,PTGR1,22,Exosomes
22977,O95154,AKR7A3,3,Exosomes
23013,Q96T58,SPEN,5,Exosomes
23193,Q14697,GANAB,34,Exosomes
23295,O60291,MGRN1,4,Exosomes
23316,O14529,CUX2,2,Exosomes
23318,Q5TAX3,ZCCHC11,4,Exosomes
23338,Q9NQC1,PHF15,1,Exosomes
23354,O94927,HAUS5,1,Exosomes
23365,Q9NZN5,ARHGEF12,1,Exosomes
23385,Q92542,NCSTN,31,Exosomes
23446,Q8WWI5,SLC44A1,30,Exosomes
23452,Q9UKU9,ANGPTL2,8,Exosomes
23473,Q9Y6W3,CAPN7,7,Exosomes
23564,O95865,DDAH2,13,Exosomes
23576,O94760,DDAH1,12,Exosomes
23593,Q9Y5Z4,HEBP2,7,Exosomes
23607,Q9Y5K6,CD2AP,22,Exosomes
23646,Q8IV08,PLD3,15,Exosomes
23670,Q9UHN6,TMEM2,19,Exosomes
23677,Q9P0V3,SH3BP4,12,Exosomes
23743,Q9H2M3,BHMT2,2,Exosomes
25796,O95336,PGLS,20,Exosomes
25801,P28676,GCA,12,Exosomes
25813,Q9Y512,SAMM50,4,Exosomes
25824,P30044,PRDX5,34,Exosomes
25836,Q6KC79,NIPBL,5,Exosomes
25878,Q9NR99,MXRA5,4,Exosomes
25909,Q8WYP5,AHCTF1,3,Exosomes
25930,Q9H3S7,PTPN23,11,Exosomes
25932,Q9Y696,CLIC4,31,Exosomes
25978,Q9UQN3,CHMP2B,17,Exosomes
25989,Q6PHR2,ULK3,6,Exosomes
26007,Q3LXA3,DAK,8,Exosomes
26027,Q8WXI4,ACOT11,1,Exosomes
26060,Q9UKG1,APPL1,3,Exosomes
26227,O43175,PHGDH,46,Exosomes
26230,Q8IVF5,TIAM2,2,Exosomes
26251,Q9UJ96,KCNG2,1,Exosomes
26509,Q9NZM1,MYOF,23,Exosomes
26994,Q9Y3C5,RNF11,2,Exosomes
26999,Q96F07,CYFIP2,21,Exosomes
27069,Q9H3K2,GHITM,3,Exosomes
27111,Q9H190,SDCBP2,12,Exosomes
27243,O43633,CHMP2A,32,Exosomes
27293,Q92485,SMPDL3B,14,Exosomes
28970,Q9H0W9,C11orf54,7,Exosomes
28988,Q9UJU6,DBNL,17,Exosomes
29028,Q6PL18,ATAD2,1,Exosomes
29085,Q9NRX4,PHPT1,4,Exosomes
29105,Q9Y6A4,C16orf80,1,Exosomes
29763,Q9UKS6,PACSIN3,19,Exosomes
29789,Q9NTK5,OLA1,28,Exosomes
29800,Q8WTX9,ZDHHC1,4,Exosomes
29934,Q9UMY4,SNX12,1,Exosomes
29968,Q9Y617,PSAT1,17,Exosomes
30833,Q8TCD5,NT5C,5,Exosomes
30844,Q9H223,EHD4,56,Exosomes
30846,Q9NZN4,EHD2,14,Exosomes
30851,O14907,TAX1BP3,2,Exosomes
49860,Q9UBG3,CRNN,4,Exosomes
50488,Q8N4C8,MINK1,15,Exosomes
50508,Q9HBY0,NOX3,2,Exosomes
50617,Q9HBG4,ATP6V0A4,5,Exosomes
50618,Q9NZM3,ITSN2,6,Exosomes
50628,P57678,GEMIN4,5,Exosomes
50865,Q9NRV9,HEBP1,17,Exosomes
51028,Q86VN1,VPS36,11,Exosomes
51056,P28838,LAP3,31,Exosomes
51084,Q9Y2S2,CRYL1,4,Exosomes
51125,Q7Z5G4,GOLGA7,23,Exosomes
51160,Q9UK41,VPS28,46,Exosomes
51168,Q9UKN7,MYO15A,7,Exosomes
51181,Q7Z4W1,DCXR,13,Exosomes
51382,Q9Y5K8,ATP6V1D,7,Exosomes
51429,Q9Y5X1,SNX9,9,Exosomes
51449,Q9UHG3,PCYOX1,7,Exosomes
51458,Q9UBD6,RHCG,6,Exosomes
51479,Q9P2R3,ANKFY1,13,Exosomes
51506,Q9Y3C8,UFC1,1,Exosomes
51510,Q9NZZ3,CHMP5,26,Exosomes
51534,Q9NP79,VTA1,27,Exosomes
51571,Q9NUQ9,FAM49B,23,Exosomes
51596,O60888,CUTA,6,Exosomes
51606,Q9UI12,ATP6V1H,16,Exosomes
51704,Q9NZH0,GPRC5B,14,Exosomes
51719,Q9Y376,CAB39,20,Exosomes
51727,P30085,CMPK1,14,Exosomes
51733,Q9UBR1,UPB1,2,Exosomes
51768,Q9NS93,TM7SF3,9,Exosomes
53405,Q9NZA1,CLIC5,9,Exosomes
53841,Q9HBB8,CDHR5,1,Exosomes
54102,Q96NY7,CLIC6,5,Exosomes
54414,Q9HAT2,SIAE,2,Exosomes
54472,Q9H0E2,TOLLIP,38,Exosomes
54504,Q9H3G5,CPVL,12,Exosomes
54509,Q9HBH0,RHOF,17,Exosomes
54587,Q9BRK3,MXRA8,10,Exosomes
54622,Q9NXU5,ARL15,4,Exosomes
54680,Q9NWK9,ZNHIT6,1,Exosomes
54810,Q8TF65,GIPC2,1,Exosomes
54825,Q9BYE9,CDHR2,2,Exosomes
54832,Q709C8,VPS13C,13,Exosomes
54862,Q6P1N0,CC2D1A,12,Exosomes
54869,Q8TE68,EPS8L1,14,Exosomes
54875,Q9NXG0,CNTLN,2,Exosomes
54906,Q5VWN6,FAM208B,6,Exosomes
54927,Q9NX63,CHCHD3,2,Exosomes
54978,Q8N357,C2orf18,5,Exosomes
55004,Q6IAA8,LAMTOR1,13,Exosomes
55028,Q9BSJ5,C17orf80,2,Exosomes
55040,Q9H201,EPN3,1,Exosomes
55048,A5D8V6,VPS37C,21,Exosomes
55075,Q9BZF9,UACA,5,Exosomes
55187,Q5THJ4,VPS13D,3,Exosomes
55198,Q8NEU8,APPL2,6,Exosomes
55207,Q9NVJ2,ARL8B,10,Exosomes
55293,Q8IX04,UEVLD,18,Exosomes
55308,Q9NUU7,DDX19A,13,Exosomes
55600,Q8WWA0,ITLN1,1,Exosomes
55610,Q96JG6,CCDC132,1,Exosomes
55611,Q96FW1,OTUB1,15,Exosomes
55755,Q96SN8,CDK5RAP2,4,Exosomes
55777,Q9P267,MBD5,3,Exosomes
55832,Q86VP6,CAND1,50,Exosomes
55867,Q9NSA0,SLC22A11,3,Exosomes
55890,Q9NQ84,GPRC5C,16,Exosomes
55970,Q9UBI6,GNG12,21,Exosomes
55971,Q9UHR4,BAIAP2L1,13,Exosomes
56241,Q9UGT4,SUSD2,7,Exosomes
56670,Q9BXA5,SUCNR1,2,Exosomes
56898,Q9BUT1,BDH2,6,Exosomes
56954,Q9NQR4,NIT2,10,Exosomes
56975,Q8IXL6,FAM20C,2,Exosomes
56996,Q9BXP2,SLC12A9,10,Exosomes
57111,P57735,RAB25,8,Exosomes
57132,Q7LBR1,CHMP1B,17,Exosomes
57153,Q8IWA5,SLC44A2,35,Exosomes
57154,Q9HCE7,SMURF1,4,Exosomes
57393,Q9HBJ8,TMEM27,5,Exosomes
57402,Q9HCY8,S100A14,17,Exosomes
57403,Q9UL26,RAB22A,12,Exosomes
57446,Q9UGV2,NDRG3,8,Exosomes
57471,Q8TAM6,ERMN,2,Exosomes
57551,Q7L7X3,TAOK1,12,Exosomes
57674,Q63HN8,RNF213,21,Exosomes
57699,Q9HCH3,CPNE5,13,Exosomes
57826,Q9Y3L5,RAP2C,31,Exosomes
58525,O95785,WIZ,1,Exosomes
59272,Q9BYF1,ACE2,5,Exosomes
59338,Q9HB21,PLEKHA1,2,Exosomes
59342,Q9HB40,SCPEP1,10,Exosomes
60496,Q9NRN7,AASDHPPT,9,Exosomes
63979,Q6PIW4,FIGNL1,11,Exosomes
64081,P30039,PBLD,2,Exosomes
64114,Q969X1,TMBIM1,14,Exosomes
64147,Q9HAQ2,KIF9,2,Exosomes
64175,Q32P28,LEPRE1,8,Exosomes
64284,Q9H0T7,RAB17,4,Exosomes
64376,Q9H5V7,IKZF5,1,Exosomes
64386,Q9NPA2,MMP25,2,Exosomes
64398,Q8N3R9,MPP5,7,Exosomes
64518,Q9BXF9,TEKT3,1,Exosomes
64577,Q9H2A2,ALDH8A1,3,Exosomes
64787,Q9H6S3,EPS8L2,19,Exosomes
64849,Q8WWT9,SLC13A3,4,Exosomes
64855,Q96TA1,FAM129B,20,Exosomes
78986,Q9BV47,DUSP26,1,Exosomes
79017,O75223,GGCT,12,Exosomes
79041,Q9H6F2,TMEM38A,1,Exosomes
79098,Q9BW04,C1orf116,7,Exosomes
79153,Q7L5L3,GDPD3,4,Exosomes
79541,O95047,OR2A4,1,Exosomes
79567,Q6ZS17,FAM65A,4,Exosomes
79612,Q6N069,NAA16,10,Exosomes
79643,Q96FZ7,CHMP6,21,Exosomes
79659,Q8NCM8,DYNC2H1,7,Exosomes
79706,Q9H875,PRKRIP1,3,Exosomes
79720,Q9H9H4,VPS37B,32,Exosomes
79784,Q7Z406,MYH14,22,Exosomes
79807,Q8NEC7,GSTCD,1,Exosomes
79812,Q9H8L6,MMRN2,3,Exosomes
79837,Q8TBX8,PIP4K2C,5,Exosomes
79901,Q53TN4,CYBRD1,6,Exosomes
80199,Q9BT04,FUZ,2,Exosomes
80210,Q7Z3E5,ARMC9,3,Exosomes
80218,Q9GZZ1,NAA50,7,Exosomes
80347,Q13057,COASY,13,Exosomes
80700,Q9BZV1,UBXN6,2,Exosomes
80727,Q9C0H2,TTYH3,32,Exosomes
80736,Q53GD3,SLC44A4,11,Exosomes
80781,P39060,COL18A1,25,Exosomes
80823,Q6PI77,BHLHB9,1,Exosomes
81029,Q9H1J7,WNT5B,2,Exosomes
81617,Q9H9S4,CAB39L,6,Exosomes
81618,Q9NQX7,ITM2C,14,Exosomes
81691,Q96IC2,LOC81691,1,Exosomes
81693,Q9BXJ7,AMN,1,Exosomes
81873,Q9BPX5,ARPC5L,17,Exosomes
83442,Q9H299,SH3BGRL3,14,Exosomes
83481,P58107,EPPK1,12,Exosomes
83543,Q9BQI0,AIF1L,2,Exosomes
83596,Q9HB09,BCL2L12,1,Exosomes
83758,P82980,RBP5,7,Exosomes
83871,P0DI83,RAB34,10,Exosomes
83871,Q9BZG1,RAB34,10,Exosomes
83874,Q9BXI6,TBC1D10A,10,Exosomes
84059,Q8WXG9,GPR98,1,Exosomes
84064,Q9H0R4,HDHD2,5,Exosomes
84100,Q9H0F7,ARL6,1,Exosomes
84223,Q9H095,IQCG,5,Exosomes
84226,Q68DN1,C2orf16,3,Exosomes
84313,Q9BRG1,VPS25,22,Exosomes
84418,Q9H1C7,CYSTM1,9,Exosomes
84612,Q9BYG5,PARD6B,4,Exosomes
84617,Q9BUF5,TUBB6,30,Exosomes
84817,Q9BRA2,TXNDC17,8,Exosomes
85320,Q96J66,ABCC11,2,Exosomes
85369,Q5VSL9,FAM40A,2,Exosomes
85477,Q9Y6U3,SCIN,4,Exosomes
89853,Q9H7P6,FAM125B,12,Exosomes
90507,Q96FV2,SCRN2,3,Exosomes
90649,Q96H40,ZNF486,2,Exosomes
91703,Q96HD9,ACY3,1,Exosomes
91894,Q96A22,C11orf52,4,Exosomes
92359,Q9BUF7,CRB3,6,Exosomes
92714,Q8N5I2,ARRDC1,27,Exosomes
92747,Q8TDL5,BPIFB1,5,Exosomes
93100,Q6XQN6,NAPRT1,13,Exosomes
93343,Q96EY5,FAM125A,22,Exosomes
93587,Q8TBZ6,RG9MTD2,1,Exosomes
112483,Q96F10,SAT2,1,Exosomes
112574,Q96RF0,SNX18,5,Exosomes
113220,Q96FN5,KIF12,12,Exosomes
114569,Q969L2,MAL2,7,Exosomes
114876,Q9BXW6,OSBPL1A,2,Exosomes
114990,Q6EMK4,VASN,10,Exosomes
116085,Q96S37,SLC22A12,2,Exosomes
116285,Q08AH1,ACSM1,1,Exosomes
117159,P81605,DCD,28,Exosomes
118491,Q5T0N1,TTC18,1,Exosomes
119391,Q9H4Y5,GSTO2,1,Exosomes
119467,Q8NCR9,CLRN3,1,Exosomes
120892,Q5S007,LRRK2,6,Exosomes
120939,Q4KMG9,C12orf59,1,Exosomes
124220,Q96DA0,ZG16B,6,Exosomes
125206,A0PJK1,SLC5A10,4,Exosomes
126402,Q8IYK2,CCDC105,1,Exosomes
127281,Q8TBF2,FAM213B,1,Exosomes
127829,Q96BM9,ARL8A,11,Exosomes
128866,Q9H444,CHMP4B,35,Exosomes
129531,Q8WV92,MITD1,25,Exosomes
130589,Q96C23,GALM,4,Exosomes
131578,Q8TF66,LRRC15,4,Exosomes
132243,Q8IZA3,H1FOO,3,Exosomes
133121,Q6UWR7,ENPP6,2,Exosomes
134147,Q96DG6,CMBL,5,Exosomes
139221,Q5H9M0,MUM1L1,1,Exosomes
140576,Q96FQ6,S100A16,21,Exosomes
140710,O94964,SOGA1,1,Exosomes
140885,P78324,SIRPA,4,Exosomes
144100,Q6IQ23,PLEKHA7,1,Exosomes
144568,A8K2U0,A2ML1,6,Exosomes
146556,Q6UX73,C16orf89,1,Exosomes
146691,Q6ZVM7,TOM1L2,7,Exosomes
146909,Q86Y91,KIF18B,1,Exosomes
147685,Q8NEA5,C19orf18,4,Exosomes
148362,Q5VW32,BROX,41,Exosomes
148811,Q6GTS8,PM20D1,3,Exosomes
150696,Q8N271,PROM2,16,Exosomes
151556,Q7Z3F1,GPR155,4,Exosomes
152007,Q9H4G4,GLIPR2,12,Exosomes
153201,Q495M3,SLC36A2,7,Exosomes
155382,Q86XT2,VPS37D,7,Exosomes
159963,Q1EHB4,SLC5A12,6,Exosomes
160728,Q8N695,SLC5A8,4,Exosomes
161436,Q05BV3,EML5,7,Exosomes
161514,Q8IYX1,TBC1D21,1,Exosomes
163071,Q8NC26,ZNF114,1,Exosomes
196527,Q4KMQ2,ANO6,15,Exosomes
200010,Q2M3M2,SLC5A9,3,Exosomes
200186,Q53ET0,CRTC2,1,Exosomes
200232,Q5JX71,FAM209A,1,Exosomes
201931,Q8IY95,TMEM192,4,Exosomes
